,mean_rank
BPagano-RtDriven,2.9
COVIDhub-baseline,3.1
JHUAPL-Bucky,3.4
JCB-PRM,3.8
Covid19Sim-Simulator,4.7
USC-SI_kJalpha,4.7
IowaStateLW-STEM,5.8
UCLA-SuEIR,7.6
