,count,mean,median,std,min,25%,75%,max
USACE-ERDC_SEIR,51,1347915621.7,382042846.8,2895991926.4,50563.9,32529989.2,1083188503.1,16625895703.1
CU-select,51,1736540570.5,183982096.0,7275189681.7,13456.0,10623997.0,709147125.0,51712579216.0
LNQ-ens1,51,1951110485.1,320240675.2,4900181892.7,196.8,30055440.1,916527841.3,27065143836.7
COVIDhub-ensemble,51,2902653372.4,243266409.0,10848669060.2,2809.0,23160618.5,1669867217.0,76212988489.0
JCB-PRM,51,2988601221.0,146521173.7,11628506414.0,2025.4,29139088.2,1018576618.5,80925582628.4
MSRA-DeepST,50,2998204946.4,129295843.2,10568606750.6,26977.3,8819855.6,1441077458.1,70950433195.3
JHU_IDD-CovidSP,51,3002503456.7,471884239.6,14403343148.7,312276.1,78359806.0,1365689386.7,103232713250.3
JHU_CSSE-DECOM,51,3056012997.1,182088036.0,8943926835.0,8281.0,21821972.0,1193289522.5,56825501161.0
IowaStateLW-STEM,49,3462404797.8,292273216.0,14048041755.5,12769.0,48591902.5,1750579025.0,100057077124.0
COVIDhub-baseline,51,3559913172.8,295392969.0,15338550187.8,6400.0,34806116.0,1608976416.5,109471648225.0
CEID-Walk,51,3596427702.5,300239449.2,15537789540.8,3125.8,41997282.7,1294026485.5,110865123853.4
RobertWalraven-ESG,50,3926168297.7,239770669.3,13045543698.2,7116.6,37356326.3,1364417689.7,87555833532.7
UCSB-ACTS,51,4076616737.8,200949700.8,15459761152.7,652334.5,57438301.9,1291548446.0,107889831039.5
USC-SI_kJalpha,51,4089947015.1,901260441.0,7686933208.2,330625.0,271855908.0,3514039924.5,44536193296.0
JHU_UNC_GAS-StatMechPool,51,5178276524.5,446223376.0,16523392956.5,9702.2,40637685.6,2041408068.1,101441294502.2
UVA-Ensemble,51,5397615296.0,195524476.4,17332106002.7,32427.3,46380370.9,1650536207.7,113327145077.4
LANL-GrowthRate,51,5865121784.4,199671030.2,15982700743.7,1640.2,10640973.2,1331006656.2,92374964556.2
Google_Harvard-CPF,51,6177435634.0,392520297.0,16786609546.2,70583.6,28753900.7,2126613402.0,90733563705.0
BPagano-RtDriven,51,6198155459.9,343776097.4,16971928912.3,611367.6,59574973.6,1873201391.1,99890952658.1
UCLA-SuEIR,51,7740258596.7,1222535246.1,26696509841.7,477796.0,157701498.5,2345776927.6,183454535529.8
Karlen-pypm,51,9617399430.8,1070382458.9,27953752447.7,249300.5,155216296.6,5369637277.8,177492004804.0
TTU-squider,51,11175328635.8,1226454401.4,39872950057.7,633587.3,69565901.5,3925482761.8,280148835651.2
JHUAPL-Bucky,51,15519105311.3,1293121158.9,42116333613.8,26296.1,42037186.5,7926712180.8,271898758787.6
CovidAnalytics-DELPHI,51,19323028736.3,2954139904.0,48410268992.3,627264.0,290843562.5,8961697498.0,270631969729.0
UMich-RidgeTfReg,50,21525656488.4,910363877.7,47698228579.5,2342037.9,279192241.9,6204940859.2,228633541668.3
DDS-NBDS,51,146645876896.3,314073672.0,834342119972.2,135670.5,27211217.5,2970229943.7,5847087709609.8
