,mean_rank
LANL-GrowthRate,3.3
IowaStateLW-STEM,3.3
COVIDhub-baseline,3.5
JHUAPL-Bucky,3.5
CU-select,4.0
USC-SI_kJalpha,4.9
JHU_IDD-CovidSP,5.5
