,actual_deaths,Baseline,YYG-ParamSearch,IHME-CurveFIt,error-Baseline,error-YYG,error-IHME,beat_baseline-YYG,beat_baseline-IHME
Argentina,1481,839.3,1071.0,623.0,-641.7,-410.0,-858.0,True,False
Austria,705,704.4,747.0,645.8,-0.6,42.0,-59.2,False,False
Belgium,9771,11767.4,10205.0,10554.8,1996.4,434.0,783.8,True,True
Brazil,64265,50369.4,72813.0,60129.2,-13895.6,8548.0,-4135.8,True,True
Bulgaria,241,224.6,247.0,181.3,-16.4,6.0,-59.7,True,False
Canada,8732,12156.7,11165.0,9543.6,3424.7,2433.0,811.6,True,True
Chile,6192,1396.3,2105.0,646.9,-4795.7,-4087.0,-5545.1,True,False
Colombia,3942,1335.1,2292.0,1593.9,-2606.9,-1650.0,-2348.1,True,True
Croatia,113,129.3,156.0,127.4,16.3,43.0,14.4,False,True
Cyprus,19,23.9,23.0,10.0,4.9,4.0,-9.0,True,False
Czechia,351,421.4,389.0,391.5,70.4,38.0,40.5,True,True
Denmark,606,684.1,700.0,726.4,78.1,94.0,120.4,False,False
Dominican Republic,786,702.3,642.0,797.5,-83.7,-144.0,11.5,False,True
Ecuador,4769,6912.0,6122.0,5174.8,2143.0,1353.0,405.8,True,True
Egypt,3280,1350.0,1825.0,1495.7,-1930.0,-1455.0,-1784.3,True,True
Estonia,69,83.6,89.0,64.5,14.6,20.0,-4.5,False,True
Finland,329,510.6,465.0,405.6,181.6,136.0,76.6,True,True
France,29896,39960.1,34327.0,30910.7,10064.1,4431.0,1014.7,True,True
Germany,9020,10656.9,10032.0,9748.0,1636.9,1012.0,728.0,True,True
Greece,192,245.3,206.0,164.3,53.3,14.0,-27.7,True,True
Hungary,589,711.6,661.0,681.3,122.6,72.0,92.3,True,True
Iceland,10,10.0,12.0,23.3,0.0,2.0,13.3,False,False
Ireland,1741,2125.9,1879.0,1735.8,384.9,138.0,-5.2,True,True
Israel,330,409.1,343.0,271.8,79.1,13.0,-58.2,True,True
Italy,34854,41151.4,37161.0,34909.5,6297.4,2307.0,55.5,True,True
Latvia,30,25.9,33.0,16.0,-4.1,3.0,-14.0,True,False
Lithuania,79,97.1,78.0,54.4,18.1,-1.0,-24.6,True,False
Luxembourg,110,148.1,130.0,114.4,38.1,20.0,4.4,True,True
Malaysia,121,147.3,144.0,112.1,26.3,23.0,-8.9,True,True
Mexico,30366,16916.4,26244.0,6254.0,-13449.6,-4122.0,-24112.0,True,False
Moldova,580,499.0,736.0,373.8,-81.0,156.0,-206.2,False,False
Netherlands,6145,7344.7,7073.0,6920.9,1199.7,928.0,775.9,True,True
Norway,251,321.1,272.0,224.9,70.1,21.0,-26.1,True,True
Panama,720,487.6,541.0,552.7,-232.4,-179.0,-167.3,True,True
Peru,10412,7852.6,7086.0,5606.8,-2559.4,-3326.0,-4805.2,False,False
Philippines,1290,1544.0,1483.0,1564.9,254.0,193.0,274.9,True,False
Poland,1512,1782.1,1780.0,1507.9,270.1,268.0,-4.1,True,True
Portugal,1605,1787.1,1673.0,1610.7,182.1,68.0,5.7,True,True
Romania,1731,2108.1,2206.0,2966.3,377.1,475.0,1235.3,False,False
Slovakia,28,41.7,37.0,24.1,13.7,9.0,-3.9,True,True
Slovenia,111,117.7,127.0,119.5,6.7,16.0,8.5,False,False
South Korea,283,311.0,311.0,332.1,28.0,28.0,49.1,False,False
Spain,28385,34022.4,30887.0,29547.7,5637.4,2502.0,1162.7,True,True
Sweden,5562,6792.1,6393.0,5603.0,1230.1,831.0,41.0,True,True
Switzerland,1965,2210.1,2145.0,1935.3,245.1,180.0,-29.7,True,True
Turkey,5206,6567.4,5295.0,5155.9,1361.4,89.0,-50.1,True,True
Ukraine,1243,1357.4,2960.0,1040.2,114.4,1717.0,-202.8,False,False
United Kingdom,40698,53820.0,46012.0,43150.7,13122.0,5314.0,2452.7,True,True
