,actual_deaths,Baseline,YYG-ParamSearch,IHME-CurveFIt,error-Baseline,error-YYG,error-IHME,beat_baseline-YYG,beat_baseline-IHME
Bulgaria,241,223.6,206.0,58.2,-17.4,-35.0,-182.8,False,False
Canada,8732,13821.3,10398.0,4507.1,5089.3,1666.0,-4224.9,True,True
Croatia,113,291.6,263.0,63.9,178.6,150.0,-49.1,True,True
Cyprus,19,23.9,25.0,18.0,4.9,6.0,-1.0,False,True
Estonia,69,108.1,105.0,92.1,39.1,36.0,23.1,True,True
Finland,329,584.3,669.0,358.3,255.3,340.0,29.3,False,True
France,29896,42702.9,35007.0,25096.0,12806.9,5111.0,-4800.0,True,True
Germany,9020,14748.9,13201.0,6921.9,5728.9,4181.0,-2098.1,True,True
Greece,192,232.6,219.0,141.5,40.6,27.0,-50.5,True,False
Hungary,589,942.3,714.0,311.3,353.3,125.0,-277.7,True,True
Ireland,1741,3216.1,2669.0,1389.1,1475.1,928.0,-351.9,True,True
Italy,34854,48724.0,39611.0,27777.1,13870.0,4757.0,-7076.9,True,True
Latvia,30,51.4,49.0,239.8,21.4,19.0,209.8,True,False
Luxembourg,110,166.9,143.0,130.2,56.9,33.0,20.2,True,True
Portugal,1605,2283.0,2130.0,1022.7,678.0,525.0,-582.3,True,True
Romania,1731,2304.6,2337.0,677.4,573.6,606.0,-1053.6,False,False
Slovenia,111,220.0,143.0,102.2,109.0,32.0,-8.8,True,True
Spain,28385,43633.7,31634.0,25230.9,15248.7,3249.0,-3154.1,True,True
Sweden,5562,6974.7,6752.0,17157.9,1412.7,1190.0,11595.9,True,False
United Kingdom,40698,96950.3,47905.0,27100.1,56252.3,7207.0,-13597.9,True,True
