,actual_deaths,Baseline,YYG-ParamSearch,IHME-CurveFIt,error-Baseline,error-YYG,error-IHME,beat_baseline-YYG,beat_baseline-IHME
Algeria,946,941.6,941.0,958.7,-4.4,-5.0,12.7,False,False
Argentina,1481,1421.4,1418.0,1546.3,-59.6,-63.0,65.3,False,False
Australia,104,105.7,105.0,102.3,1.7,1.0,-1.7,True,True
Austria,705,712.3,706.0,706.9,7.3,1.0,1.9,True,True
Bangladesh,1997,1972.9,2012.0,2136.4,-24.1,15.0,139.4,True,False
Belarus,418,414.7,413.0,414.2,-3.3,-5.0,-3.8,False,False
Belgium,9771,9762.9,9764.0,9659.9,-8.1,-7.0,-111.1,True,False
Bolivia,1378,1220.6,1241.0,1146.5,-157.4,-137.0,-231.5,True,False
Brazil,64265,63648.6,63763.0,64835.5,-616.4,-502.0,570.5,True,True
Bulgaria,241,236.1,236.0,256.1,-4.9,-5.0,15.1,False,False
Canada,8732,8667.7,8724.0,8756.4,-64.3,-8.0,24.4,True,True
Chile,6192,6391.9,6432.0,7570.9,199.9,240.0,1378.9,False,False
Colombia,3942,4030.0,4353.0,4012.7,88.0,411.0,70.7,False,True
Croatia,113,107.0,108.0,142.3,-6.0,-5.0,29.3,True,False
Cuba,86,86.9,87.0,90.9,0.9,1.0,4.9,False,False
Cyprus,19,19.0,19.0,17.1,0.0,0.0,-1.9,True,False
Czechia,351,358.3,351.0,348.8,7.3,0.0,-2.2,True,True
Denmark,606,607.4,608.0,627.2,1.4,2.0,21.2,False,False
Dominican Republic,786,780.9,784.0,805.9,-5.1,-2.0,19.9,True,False
Ecuador,4769,4605.6,4593.0,11577.8,-163.4,-176.0,6808.8,False,False
Egypt,3280,3299.9,3273.0,3572.5,19.9,-7.0,292.5,True,False
Estonia,69,69.0,70.0,71.8,0.0,1.0,2.8,False,False
Finland,329,329.7,330.0,317.0,0.7,1.0,-12.0,False,False
France,29896,29899.3,29889.0,29999.1,3.3,-7.0,103.1,False,False
Germany,9020,9030.6,9052.0,9164.7,10.6,32.0,144.7,False,False
Greece,192,191.9,193.0,199.7,-0.1,1.0,7.7,False,False
Honduras,629,578.4,574.0,516.0,-50.6,-55.0,-113.0,False,False
Hungary,589,590.4,590.0,584.4,1.4,1.0,-4.6,True,False
Iceland,10,10.0,10.0,11.7,0.0,0.0,1.7,True,False
Iran,11408,11266.6,11249.0,11154.3,-141.4,-159.0,-253.7,False,False
Ireland,1741,1752.1,1743.0,1744.3,11.1,2.0,3.3,True,True
Israel,330,328.3,324.0,312.6,-1.7,-6.0,-17.4,False,False
Italy,34854,34827.1,34959.0,35092.5,-26.9,105.0,238.5,False,False
Japan,977,986.6,985.0,1023.7,9.6,8.0,46.7,True,False
Kuwait,365,366.9,370.0,376.3,1.9,5.0,11.3,False,False
Latvia,30,30.0,31.0,30.5,0.0,1.0,0.5,False,False
Lithuania,79,79.7,80.0,82.5,0.7,1.0,3.5,False,False
Luxembourg,110,110.0,111.0,115.9,0.0,1.0,5.9,False,False
Malaysia,121,121.0,124.0,122.1,0.0,3.0,1.1,False,False
Malta,9,9.0,9.0,8.5,0.0,0.0,-0.5,True,False
Mexico,30366,30782.0,30933.0,28641.9,416.0,567.0,-1724.1,False,False
Moldova,580,578.9,587.0,649.2,-1.1,7.0,69.2,False,False
Morocco,232,227.0,223.0,226.2,-5.0,-9.0,-5.8,False,False
Netherlands,6145,6136.9,6157.0,6115.1,-8.1,12.0,-29.9,False,False
Norway,251,253.3,251.0,243.8,2.3,0.0,-7.2,True,False
Pakistan,4619,4661.6,4762.0,5181.8,42.6,143.0,562.8,False,False
Panama,720,692.3,684.0,632.9,-27.7,-36.0,-87.1,False,False
Peru,10412,10407.3,10423.0,17896.6,-4.7,11.0,7484.6,False,False
Philippines,1290,1308.3,1300.0,1251.7,18.3,10.0,-38.3,True,False
Poland,1512,1508.3,1509.0,1525.3,-3.7,-3.0,13.3,True,False
Portugal,1605,1593.1,1585.0,1559.7,-11.9,-20.0,-45.3,False,False
Romania,1731,1697.7,1681.0,1736.8,-33.3,-50.0,5.8,False,True
Russia,10011,9882.0,9913.0,10061.6,-129.0,-98.0,50.6,True,True
Saudi Arabia,1858,1794.4,1760.0,2791.4,-63.6,-98.0,933.4,False,False
Serbia,306,277.7,275.0,269.0,-28.3,-31.0,-37.0,False,False
Slovakia,28,28.0,28.0,28.9,0.0,0.0,0.9,True,False
Slovenia,111,112.7,112.0,111.6,1.7,1.0,0.6,True,True
South Korea,283,283.7,285.0,286.9,0.7,2.0,3.9,False,False
Spain,28385,28360.1,28437.0,27780.9,-24.9,52.0,-604.1,False,False
Sweden,5562,5424.9,5428.0,5323.5,-137.1,-134.0,-238.5,True,False
Switzerland,1965,1967.1,1968.0,1996.1,2.1,3.0,31.1,False,False
Turkey,5206,5223.0,5234.0,5306.1,17.0,28.0,100.1,False,False
Ukraine,1243,1253.4,1252.0,1286.8,10.4,9.0,43.8,True,False
United Arab Emirates,321,322.4,321.0,319.2,1.4,0.0,-1.8,True,False
United Kingdom,40698,44420.0,44159.0,43981.5,3722.0,3461.0,3283.5,True,True
