,actual_deaths,Baseline,YYG-ParamSearch,IHME-CurveFIt,error-Baseline,error-YYG,error-IHME,beat_baseline-YYG,beat_baseline-IHME
Austria,705,775.1,798.0,711.7,70.1,93.0,6.7,False,True
Belgium,9771,15036.0,10485.0,9464.2,5265.0,714.0,-306.8,True,True
Bulgaria,241,232.4,241.0,108.8,-8.6,0.0,-132.2,True,False
Canada,8732,14388.1,12067.0,6621.9,5656.1,3335.0,-2110.1,True,True
Croatia,113,176.4,212.0,109.3,63.4,99.0,-3.7,False,True
Cyprus,19,23.9,24.0,11.1,4.9,5.0,-7.9,False,False
Czechia,351,531.4,399.0,280.3,180.4,48.0,-70.7,True,True
Denmark,606,882.6,764.0,803.8,276.6,158.0,197.8,True,True
Estonia,69,99.3,97.0,69.1,30.3,28.0,0.1,True,True
Finland,329,557.7,547.0,299.3,228.7,218.0,-29.7,True,True
France,29896,38035.1,31360.0,28859.1,8139.1,1464.0,-1036.9,True,True
Germany,9020,13092.6,11172.0,8543.0,4072.6,2152.0,-477.0,True,True
Greece,192,206.0,208.0,152.0,14.0,16.0,-40.0,False,False
Hungary,589,986.6,790.0,453.1,397.6,201.0,-135.9,True,True
Ireland,1741,2675.9,2130.0,1697.5,934.9,389.0,-43.5,True,True
Italy,34854,43728.6,37985.0,31458.5,8874.6,3131.0,-3395.5,True,True
Latvia,30,33.7,37.0,36.1,3.7,7.0,6.1,False,False
Lithuania,79,81.4,77.0,53.5,2.4,-2.0,-25.5,True,False
Luxembourg,110,140.3,135.0,97.9,30.3,25.0,-12.1,True,True
Netherlands,6145,8499.7,7573.0,6568.7,2354.7,1428.0,423.7,True,True
Norway,251,281.9,281.0,283.6,30.9,30.0,32.6,True,False
Poland,1512,1758.6,1730.0,1109.2,246.6,218.0,-402.8,True,False
Portugal,1605,1857.9,1796.0,1225.8,252.9,191.0,-379.2,True,False
Romania,1731,2304.6,2293.0,1139.1,573.6,562.0,-591.9,True,False
Slovakia,28,41.7,39.0,26.7,13.7,11.0,-1.3,True,True
Slovenia,111,149.1,138.0,129.9,38.1,27.0,18.9,True,True
Spain,28385,37283.1,31109.0,27727.0,8898.1,2724.0,-658.0,True,True
Sweden,5562,7515.0,6410.0,9732.4,1953.0,848.0,4170.4,True,False
Switzerland,1965,2390.9,2186.0,2147.7,425.9,221.0,182.7,True,True
United Kingdom,40698,58722.9,46478.0,40555.0,18024.9,5780.0,-143.0,True,True
