,actual_deaths,Baseline,YYG-ParamSearch,IHME-CurveFIt,error-Baseline,error-YYG,error-IHME,beat_baseline-YYG,beat_baseline-IHME
Austria,705,1559.4,967.0,457.1,854.4,262.0,-247.9,True,True
Belgium,9771,28298.4,12275.0,8039.0,18527.4,2504.0,-1732.0,True,True
Bulgaria,241,183.1,137.0,47.2,-57.9,-104.0,-193.8,False,False
Croatia,113,307.6,158.0,55.9,194.6,45.0,-57.1,True,True
Cyprus,19,22.9,39.0,17.5,3.9,20.0,-1.5,False,True
Czechia,351,707.1,544.0,194.0,356.1,193.0,-157.0,True,True
Denmark,606,1245.3,751.0,683.1,639.3,145.0,77.1,True,True
Estonia,69,202.9,121.0,56.7,133.9,52.0,-12.3,True,True
Finland,329,506.6,347.0,118.5,177.6,18.0,-210.5,True,False
France,29896,77634.3,40140.0,22555.3,47738.3,10244.0,-7340.7,True,True
Germany,9020,21566.6,12946.0,4957.4,12546.6,3926.0,-4062.6,True,True
Greece,192,275.9,240.0,119.2,83.9,48.0,-72.8,True,True
Hungary,589,1166.1,676.0,305.2,577.1,87.0,-283.8,True,True
Ireland,1741,3606.6,1986.0,889.9,1865.6,245.0,-851.1,True,True
Italy,34854,64493.7,40265.0,26007.4,29639.7,5411.0,-8846.6,True,True
Latvia,30,5.0,24.0,80.0,-25.0,-6.0,50.0,True,False
Lithuania,79,165.3,121.0,39.2,86.3,42.0,-39.8,True,True
Luxembourg,110,149.0,165.0,116.4,39.0,55.0,6.4,False,True
Malta,9,3.0,21.0,14.4,-6.0,12.0,5.4,False,True
Netherlands,6145,14011.3,8298.0,6814.3,7866.3,2153.0,669.3,True,True
Norway,251,566.7,371.0,279.9,315.7,120.0,28.9,True,True
Poland,1512,1749.7,1066.0,646.2,237.7,-446.0,-865.8,False,False
Portugal,1605,2994.0,2661.0,980.1,1389.0,1056.0,-624.9,True,True
Romania,1731,1916.7,1465.0,617.7,185.7,-266.0,-1113.3,False,False
Slovakia,28,120.6,62.0,252.0,92.6,34.0,224.0,True,False
Slovenia,111,302.0,177.0,70.3,191.0,66.0,-40.7,True,True
Spain,28385,55673.6,30355.0,23679.6,27288.6,1970.0,-4705.4,True,True
Sweden,5562,8499.4,4513.0,5890.0,2937.4,-1049.0,328.0,True,True
Switzerland,1965,4509.0,2541.0,1583.6,2544.0,576.0,-381.4,True,True
United Kingdom,40698,75440.1,37313.0,37520.5,34742.1,-3385.0,-3177.5,True,True
