,count,mean,median,std,min,25%,75%,max
SteveMcConnell-CovidComplete,51,58.2,28.4,82.5,0.4,7.4,81.2,383.1
COVIDhub-ensemble,51,58.5,23.0,90.1,1.0,9.5,67.5,501.0
OliverWyman-Navigator,51,59.9,29.9,79.6,0.0,8.0,83.6,361.3
UCLA-SuEIR,51,60.9,25.2,85.1,0.1,8.2,75.8,429.0
UMass-MechBayes,51,61.8,29.0,90.2,1.0,9.5,63.0,431.0
USC-SI_kJalpha,51,61.9,38.0,75.0,0.0,8.0,77.5,335.0
CMU-TimeSeries,49,64.1,31.0,81.9,0.0,7.5,75.5,360.0
JCB-PRM,51,64.3,23.4,116.1,0.0,9.8,73.2,720.5
Baseline,51,66.0,31.4,87.4,0.0,10.3,95.1,414.6
COVIDhub-baseline,51,69.1,35.0,91.6,0.9,9.0,90.4,411.5
CEID-Walk,51,69.1,33.8,89.4,0.0,4.4,93.5,376.2
Covid19Sim-Simulator,51,69.7,31.3,113.7,0.7,6.9,76.8,493.9
Karlen-pypm,51,69.7,29.7,113.8,0.5,9.2,79.7,725.4
YYG-ParamSearch,51,70.9,14.9,124.2,0.4,6.6,92.1,738.3
IowaStateLW-STEM,49,71.1,47.0,88.4,1.0,18.5,76.5,427.0
GT-DeepCOVID,49,71.5,29.7,110.4,0.3,11.3,85.6,676.4
JHU_IDD-CovidSP,51,72.1,62.8,70.3,0.1,16.9,99.3,284.2
LNQ-ens1,51,74.7,39.4,99.5,0.0,10.8,90.4,465.2
DDS-NBDS,51,76.7,45.7,123.4,1.6,9.7,81.9,729.7
LANL-GrowthRate,51,87.4,31.0,122.3,0.4,11.5,107.7,579.6
UCSD_NEU-DeepGLEAM,50,88.1,49.3,136.7,0.1,15.7,90.9,750.2
CovidAnalytics-DELPHI,51,88.4,35.0,114.5,0.0,10.5,118.0,452.0
UT-Mobility,51,89.8,46.0,153.5,0.0,14.0,90.5,890.0
Columbia_UNC-SurvCon,51,95.5,50.0,129.5,0.0,11.5,102.0,607.0
MOBS-GLEAM_COVID,50,96.3,47.2,158.8,0.5,13.8,85.5,866.1
PSI-DRAFT,51,98.4,53.0,146.5,0.0,15.5,94.5,720.0
Google_Harvard-CPF,51,98.8,41.6,151.3,0.0,12.2,128.1,867.0
MIT_CritData-GBCF,51,105.3,36.0,182.7,1.0,18.0,115.5,1119.0
CU-select,51,108.3,53.0,149.0,0.0,20.5,143.0,857.0
UA-EpiCovDA,51,118.7,32.0,291.3,1.0,8.0,86.0,1863.0
NotreDame-mobility,51,125.5,44.1,176.5,0.8,17.1,153.0,910.4
MITCovAlliance-SIR,51,135.9,65.9,281.5,0.4,12.1,132.6,1452.3
epiforecasts-ensemble1,46,147.6,48.0,255.9,2.0,19.5,192.5,1562.0
WalmartLabsML-LogForecasting,51,155.0,59.8,206.3,0.0,25.7,219.4,1106.0
RobertWalraven-ESG,51,156.2,82.3,245.0,0.0,24.3,177.9,1453.5
USACE-ERDC_SEIR,51,162.5,66.0,232.3,2.5,21.5,167.7,1016.0
JHUAPL-Bucky,51,165.9,62.0,271.9,1.7,19.7,179.5,1584.3
UMich-RidgeTfReg,49,180.2,63.7,425.6,0.2,27.8,197.4,2811.9
TTU-squider,51,531.2,227.2,1226.6,0.3,40.6,491.5,7499.2
