,count,mean,median,std,min,25%,75%,max
YYG-ParamSearch,51,118.4,41.4,198.4,0.2,13.7,142.0,1199.3
UCLA-SuEIR,51,158.1,56.9,212.8,0.5,24.3,211.6,1127.6
Auquan-SEIR,51,174.7,74.0,275.0,0.0,43.0,198.5,1622.0
USC-SI_kJalpha,51,186.9,76.0,325.2,0.0,35.5,248.5,1798.0
CovidAnalytics-DELPHI,51,209.7,97.0,402.8,1.0,29.0,231.5,2420.0
Baseline,51,215.5,55.7,482.1,0.0,19.4,194.4,3103.9
LANL-GrowthRate,51,252.1,114.5,413.0,0.1,43.6,298.6,2085.9
IowaStateLW-STEM,49,263.2,98.0,550.6,0.0,29.0,235.5,3349.0
NotreDame-mobility,51,274.8,138.3,376.1,1.9,47.4,272.8,1475.2
RobertWalraven-ESG,51,289.1,150.0,432.7,0.0,68.1,347.3,2509.1
USACE-ERDC_SEIR,51,303.7,105.3,464.9,0.5,30.1,391.6,2215.8
PSI-DRAFT,51,306.8,138.5,640.0,0.0,47.5,326.0,4400.5
Covid19Sim-Simulator,51,386.1,91.4,777.3,0.6,21.5,427.3,4247.4
IHME-CurveFit,51,386.9,93.0,814.7,2.9,26.5,401.6,3906.1
