,total_deaths_2020-09-20,predicted_deaths,actual_deaths,predicted_addl_deaths,actual_addl_deaths,error,perc_error
GT-DeepCOVID,199531,209486.8,209526,9977.8,9995,-17.2,-0.2%
OliverWyman-Navigator,199531,209453.7,209526,9944.7,9995,-50.3,-0.5%
Baseline,199531,209608.1,209526,10099.1,9995,104.1,1.0%
LNQ-ens1,199531,209382.4,209526,9873.4,9995,-121.6,-1.2%
SteveMcConnell-CovidComplete,199531,209683.0,209526,10174.0,9995,179.0,1.8%
STH-3PU,199531,209315.0,209526,9806.0,9995,-189.0,-1.9%
UCLA-SuEIR,199531,209280.6,209526,9771.6,9995,-223.4,-2.2%
UA-EpiCovDA,199531,209735.0,209526,10226.0,9995,231.0,2.3%
DDS-NBDS,199531,209204.1,209526,9695.1,9995,-299.9,-3.0%
MIT_CritData-GBCF,199531,209199.0,209526,9690.0,9995,-305.0,-3.1%
UCSD_NEU-DeepGLEAM,199531,209182.3,209526,9673.3,9995,-321.7,-3.2%
Columbia_UNC-SurvCon,199531,209174.0,209526,9665.0,9995,-330.0,-3.3%
RPI_UW-Mob_Collision,199531,209085.5,209526,9576.5,9995,-418.5,-4.2%
JHU_IDD-CovidSP,199531,209965.0,209526,10456.0,9995,461.0,4.6%
UMass-MechBayes,199531,209020.0,209526,9511.0,9995,-484.0,-4.8%
COVIDhub-ensemble,199531,209020.0,209526,9511.0,9995,-484.0,-4.8%
USC-SI_kJalpha,199531,208698.0,209526,9189.0,9995,-806.0,-8.1%
COVIDhub-baseline,199531,210391.2,209526,10882.2,9995,887.2,8.9%
MOBS-GLEAM_COVID,199531,208592.3,209526,9083.3,9995,-911.7,-9.1%
IQVIA_ACOE-STAN,199531,210419.0,209526,10910.0,9995,915.0,9.2%
JCB-PRM,199531,208540.9,209526,9031.9,9995,-963.1,-9.6%
Karlen-pypm,199531,208498.5,209526,8989.5,9995,-1005.5,-10.1%
CU-select,199531,208470.0,209526,8961.0,9995,-1034.0,-10.3%
UT-Mobility,199531,208456.0,209526,8947.0,9995,-1048.0,-10.5%
CEID-Walk,199531,210647.4,209526,11138.4,9995,1143.4,11.4%
PSI-DRAFT,199531,208283.5,209526,8774.5,9995,-1220.5,-12.2%
QJHong-Encounter,199531,208145.9,209526,8636.9,9995,-1358.1,-13.6%
CovidAnalytics-DELPHI,199531,207892.0,209526,8383.0,9995,-1612.0,-16.1%
YYG-ParamSearch,199531,207778.5,209526,8269.5,9995,-1725.5,-17.3%
LANL-GrowthRate,199531,207494.4,209526,7985.4,9995,-2009.6,-20.1%
JHUAPL-Bucky,199531,207363.3,209526,7854.3,9995,-2140.7,-21.4%
IowaStateLW-STEM,199531,211753.0,209526,12244.0,9995,2249.0,22.5%
USACE-ERDC_SEIR,199531,211798.9,209526,12289.9,9995,2294.9,23.0%
WalmartLabsML-LogForecasting,199531,207047.9,209526,7538.9,9995,-2456.1,-24.6%
NotreDame-mobility,199531,206993.9,209526,7484.9,9995,-2510.1,-25.1%
UCM_MESALab-FoGSEIR,199531,206827.0,209526,7318.0,9995,-2677.0,-26.8%
Covid19Sim-Simulator,199531,206170.6,209526,6661.6,9995,-3333.4,-33.4%
IHME-CurveFit,199531,205640.4,209526,6131.4,9995,-3863.6,-38.7%
RobertWalraven-ESG,199531,205065.3,209526,5556.3,9995,-4438.7,-44.4%
UMich-RidgeTfReg,199531,214203.4,209526,14694.4,9995,4699.4,47.0%
IBF-TimeSeries,199531,214849.0,209526,15340.0,9995,5345.0,53.5%
epiforecasts-ensemble1,199531,203170.0,209526,3661.0,9995,-6334.0,-63.4%
CMU-TimeSeries,199531,,209526,,9995,,
Google_Harvard-CPF,199531,,209526,,9995,,
MITCovAlliance-SIR,199531,,209526,,9995,,
NotreDame-FRED,199531,,209526,,9995,,
