,mean_rank
YYG-ParamSearch,4.3
UCLA-SuEIR,5.8
USC-SI_kJalpha,5.9
Auquan-SEIR,6.0
CovidAnalytics-DELPHI,6.4
IowaStateLW-STEM,7.0
Covid19Sim-Simulator,7.2
IHME-CurveFit,7.6
LANL-GrowthRate,7.8
NotreDame-mobility,7.9
USACE-ERDC_SEIR,7.9
PSI-DRAFT,8.3
RobertWalraven-ESG,9.1
