,count,mean,median,std,min,25%,75%,max
LNQ-ens1,51,470.8,130.0,940.5,0.0,7.0,318.0,4711.0
COVIDhub-ensemble,51,476.4,100.0,1160.2,0.0,20.5,400.0,7744.0
YYG-ParamSearch,51,572.8,69.3,1220.9,0.0,13.8,482.3,6552.9
JCB-PRM,51,588.4,131.8,1789.9,0.0,22.0,357.7,12468.5
Karlen-pypm,51,611.9,110.2,1860.7,0.0,37.2,328.1,12882.2
UMass-MechBayes,51,615.9,81.0,1441.4,0.0,9.0,306.5,8836.0
JHU_IDD-CovidSP,51,634.4,155.8,1189.0,0.0,16.6,698.6,7118.3
Baseline,51,740.1,97.2,1916.9,0.0,12.3,478.1,11633.2
UCLA-SuEIR,51,980.2,161.9,2106.1,0.0,10.9,624.4,9088.7
LANL-GrowthRate,51,1005.2,74.3,2621.0,0.0,18.3,565.6,12151.3
UA-EpiCovDA,51,1023.1,225.0,2901.0,0.0,9.0,904.0,19881.0
MIT_CritData-GBCF,51,1089.7,289.0,2281.1,1.0,90.5,932.5,15129.0
CMU-TimeSeries,49,1089.8,196.0,2498.1,0.0,7.3,784.0,14400.0
CovidAnalytics-DELPHI,51,1252.1,169.0,2944.7,0.0,36.0,1025.0,19044.0
Geneva-DetGrowth,51,1272.7,133.5,3286.6,0.0,6.6,941.7,20225.1
COVIDhub-baseline,51,1319.0,196.0,3322.3,0.0,6.5,784.0,16641.0
CEID-Walk,51,1368.9,151.1,3399.1,0.0,5.8,888.3,16465.5
PSI-DRAFT,51,1435.4,144.0,3334.8,0.0,30.5,930.5,18769.0
DDS-NBDS,51,1525.6,103.2,5141.1,0.2,16.1,635.4,29928.9
OliverWyman-Navigator,51,1545.1,175.7,4347.5,0.0,19.2,549.4,24847.9
USC-SI_kJalpha,51,1652.4,169.0,4188.3,0.0,25.0,900.0,19044.0
GT-DeepCOVID,45,1717.0,152.2,8316.1,0.0,33.5,765.6,59512.3
IowaStateLW-STEM,49,1751.2,289.0,3341.4,0.0,25.0,1525.0,13924.0
MITCovAlliance-SIR,51,1842.1,214.3,4349.9,0.0,33.4,802.1,18882.9
SteveMcConnell-CovidComplete,51,1910.5,169.0,5277.6,0.0,25.0,1128.5,34225.0
Google_Harvard-CPF,51,2135.4,121.3,7157.3,0.1,21.8,604.2,47114.9
IQVIA_ACOE-STAN,49,2460.4,225.0,7221.7,0.0,14.3,733.0,42025.0
NotreDame-mobility,51,2476.3,307.3,8633.4,0.0,16.4,1567.7,60773.3
UMich-RidgeTfReg,50,3765.6,251.0,12574.5,0.0,60.3,972.3,84049.2
MOBS-GLEAM_COVID,50,4210.0,213.9,18256.9,0.1,15.2,822.9,128430.2
Columbia_UNC-SurvCon,51,4516.7,144.0,24621.8,0.0,30.5,1088.0,175561.0
CU-select,51,5252.5,729.0,12746.6,1.0,110.5,3306.5,59049.0
UCSD_NEU-DeepGLEAM,50,5347.6,178.5,20400.5,0.0,25.0,956.0,130659.0
UT-Mobility,51,6344.7,324.0,20934.6,0.0,25.0,1581.6,126736.0
Covid19Sim-Simulator,51,6522.5,346.6,16458.6,0.0,42.9,3084.6,84492.9
RobertWalraven-ESG,51,6867.3,386.5,22851.0,0.0,48.7,1941.9,120436.8
IHME-CurveFit,51,6991.2,920.1,16699.9,0.0,147.2,3643.5,97244.8
USACE-ERDC_SEIR,51,9975.5,731.7,22743.9,0.0,65.6,4816.8,106551.2
JHUAPL-Bucky,51,10118.8,541.6,33605.0,0.1,48.7,4242.6,228961.3
WalmartLabsML-LogForecasting,51,32363.0,299.9,174866.5,0.0,47.5,6345.7,1247689.0
epiforecasts-ensemble1,47,35534.8,625.0,158763.9,0.0,90.5,11612.5,1121481.0
TTU-squider,51,975551.6,31064.8,4015019.7,1.3,661.7,67622.0,23796708.4
