,count,mean,median,std,min,25%,75%,max
CMU-TimeSeries,49,59.4,23.0,123.3,0.0,9.0,58.0,833.0
UMass-MechBayes,51,69.1,29.0,96.3,0.0,12.0,85.0,539.0
COVIDhub-ensemble,51,70.9,32.0,120.9,1.0,11.5,84.0,801.0
OliverWyman-Navigator,51,72.9,36.9,115.2,0.3,13.3,87.9,754.7
LNQ-ens1,51,73.2,30.2,117.6,0.0,13.4,102.9,781.3
JCB-PRM,51,76.2,34.4,131.2,1.0,10.7,87.4,844.3
SteveMcConnell-CovidComplete,51,78.4,34.0,112.6,0.0,10.5,102.5,604.0
YYG-ParamSearch,51,82.3,33.4,148.2,0.3,8.2,116.1,994.5
UCLA-SuEIR,51,89.0,39.1,129.1,0.2,14.4,95.9,603.9
MIT_CritData-GBCF,51,90.2,48.9,156.3,2.7,21.0,95.6,1048.8
Karlen-pypm,51,90.5,32.1,163.9,1.4,14.9,91.0,1025.9
USC-SI_kJalpha,51,93.2,46.0,123.3,0.0,12.5,122.5,637.0
Baseline,51,101.4,41.6,193.5,0.0,10.2,96.4,1124.3
CEID-Walk,51,103.7,44.7,204.0,0.2,17.3,94.3,1178.7
DDS-NBDS,51,104.4,48.7,140.1,0.3,17.0,152.7,778.6
UCSD_NEU-DeepGLEAM,50,104.4,40.8,206.6,1.0,8.7,112.1,1292.5
MOBS-GLEAM_COVID,50,106.6,48.8,195.9,1.0,17.1,106.1,1263.6
JHU_IDD-CovidSP,51,109.0,54.7,134.2,3.5,25.9,162.5,779.4
Covid19Sim-Simulator,51,110.0,44.3,235.8,0.5,7.3,106.8,1196.9
COVIDhub-baseline,51,112.8,39.0,210.8,0.6,12.5,103.1,1176.2
IowaStateLW-STEM,49,119.1,65.0,172.0,0.0,25.0,134.0,830.0
CU-select,51,120.2,66.0,139.0,1.0,19.5,213.0,781.0
GT-DeepCOVID,48,122.2,50.5,202.2,1.0,11.7,117.1,1122.6
CovidAnalytics-DELPHI,51,123.6,60.0,180.0,0.0,16.0,138.0,827.0
LANL-GrowthRate,51,127.6,49.9,222.4,0.5,18.1,162.4,1267.9
NotreDame-mobility,51,130.3,53.2,184.1,0.0,10.5,156.6,673.9
Google_Harvard-CPF,51,140.1,76.3,187.5,5.0,36.9,207.2,1238.1
MITCovAlliance-SIR,51,154.8,66.9,318.4,0.3,17.7,159.5,1729.5
IHME-CurveFit,51,167.5,78.8,225.6,0.4,27.4,217.8,1047.8
epiforecasts-ensemble1,46,168.6,64.0,270.4,2.0,19.8,233.0,1709.0
Columbia_UNC-SurvCon,50,168.9,42.0,295.6,0.0,9.5,171.5,1267.0
UA-EpiCovDA,51,187.5,63.0,371.0,0.0,19.0,150.0,1920.0
PSI-DRAFT,51,191.9,85.5,342.4,2.0,30.5,227.8,2083.0
RobertWalraven-ESG,51,197.2,89.9,314.8,0.0,32.9,236.3,1803.4
WalmartLabsML-LogForecasting,51,203.0,103.3,252.1,0.0,34.3,252.9,1098.0
UMich-RidgeTfReg,49,210.0,75.9,485.6,1.1,40.7,194.7,3130.5
USACE-ERDC_SEIR,51,213.4,65.2,330.9,0.0,19.7,199.2,1578.6
JHUAPL-Bucky,51,242.5,92.7,436.7,0.5,26.3,268.2,2648.6
