,count,mean,median,std,min,25%,75%,max
YYG-ParamSearch,51,98.3,45.0,174.3,0.1,22.5,106.4,1144.4
Covid19Sim-Simulator,51,114.7,32.6,241.5,0.1,11.3,109.1,1531.3
UCLA-SuEIR,51,131.1,89.4,137.0,0.4,24.6,187.2,561.2
USC-SI_kJalpha,51,131.5,52.0,237.2,0.0,14.5,159.5,1455.0
NotreDame-mobility,51,136.4,36.6,174.6,0.9,13.8,192.6,717.6
Karlen-pypm,51,136.9,38.2,268.2,0.4,13.8,159.9,1662.3
IowaStateLW-STEM,49,147.3,66.0,257.6,2.0,30.5,152.5,1696.0
Baseline,51,156.9,91.3,232.2,0.0,18.5,177.9,1287.0
CovidAnalytics-DELPHI,51,162.0,62.0,291.8,0.0,23.5,183.5,1541.0
LANL-GrowthRate,51,174.9,63.9,296.3,0.3,18.4,196.6,1577.5
JHU_IDD-CovidSP,51,186.1,83.6,270.5,0.9,33.8,216.5,1382.3
RobertWalraven-ESG,51,219.7,132.6,308.2,0.0,42.5,263.7,1770.7
PSI-DRAFT,51,224.5,99.0,332.8,0.0,43.5,339.5,1943.0
USACE-ERDC_SEIR,51,270.2,110.9,378.5,2.6,26.5,342.3,1560.5
IHME-CurveFit,51,301.3,113.0,681.7,0.2,32.2,254.6,4416.4
