,total_deaths_2020-08-30,predicted_deaths,actual_deaths,predicted_addl_deaths,actual_addl_deaths,error,perc_error
Karlen-pypm,183464,209574.8,209890,26508.8,26426,82.8,0.3%
USC-SI_kJalpha,183464,209238.0,209890,26172.0,26426,-254.0,-1.0%
CovidAnalytics-DELPHI,183464,209048.0,209890,25982.0,26426,-444.0,-1.7%
STH-3PU,183464,208681.0,209890,25615.0,26426,-811.0,-3.1%
UCLA-SuEIR,183464,208553.3,209890,25487.3,26426,-938.7,-3.6%
Columbia_UNC-SurvCon,183464,208358.0,209890,25292.0,26426,-1134.0,-4.3%
IowaStateLW-STEM,183464,210733.0,209890,27667.0,26426,1241.0,4.7%
Covid19Sim-Simulator,183464,211276.5,209890,28210.5,26426,1784.5,6.8%
QJHong-Encounter,183464,206933.4,209890,23867.4,26426,-2558.6,-9.7%
YYG-ParamSearch,183464,206303.6,209890,23237.6,26426,-3188.4,-12.1%
Baseline,183464,213500.9,209890,30434.9,26426,4008.9,15.2%
PSI-DRAFT,183464,213501.0,209890,30435.0,26426,4009.0,15.2%
NotreDame-mobility,183464,204892.1,209890,21826.1,26426,-4599.9,-17.4%
UCM_MESALab-FoGSEIR,183464,204674.0,209890,21608.0,26426,-4818.0,-18.2%
USACE-ERDC_SEIR,183464,215732.5,209890,32666.5,26426,6240.5,23.6%
JHU_IDD-CovidSP,183464,216958.6,209890,33892.6,26426,7466.6,28.3%
WalmartLabsML-LogForecasting,183464,200376.0,209890,17310.0,26426,-9116.0,-34.5%
RobertWalraven-ESG,183464,200371.5,209890,17305.5,26426,-9120.5,-34.5%
IHME-CurveFit,183464,219098.2,209890,36032.2,26426,9606.2,36.4%
LANL-GrowthRate,183464,199609.4,209890,16543.4,26426,-9882.6,-37.4%
NotreDame-FRED,183464,,209890,,26426,,
