,count,mean,median,std,min,25%,75%,max
LNQ-ens1,51,14.9,11.4,15.9,0.0,2.6,17.8,68.6
COVIDhub-ensemble,51,14.9,10.0,16.1,0.0,4.5,20.0,88.0
YYG-ParamSearch,51,15.9,8.3,18.1,0.0,3.7,22.0,81.0
JCB-PRM,51,16.0,11.5,18.5,0.0,4.7,18.9,111.7
UMass-MechBayes,51,16.0,9.0,19.1,0.0,3.0,17.5,94.0
Karlen-pypm,51,16.1,10.5,19.0,0.1,6.1,18.1,113.5
Baseline,51,17.2,9.9,21.2,0.0,3.5,21.9,107.9
JHU_IDD-CovidSP,51,18.3,12.5,17.5,0.0,4.1,26.4,84.4
LANL-GrowthRate,51,18.9,8.6,25.7,0.0,4.2,23.7,110.2
UA-EpiCovDA,51,20.3,15.0,25.0,0.0,3.0,30.0,141.0
UCLA-SuEIR,51,20.4,12.7,24.0,0.0,3.3,25.0,95.3
CMU-TimeSeries,49,21.5,14.0,25.3,0.0,2.7,28.0,120.0
GT-DeepCOVID,45,21.7,12.3,35.7,0.2,5.8,27.7,244.0
DDS-NBDS,51,22.1,10.2,32.5,0.4,4.0,25.2,173.0
COVIDhub-baseline,51,22.2,14.0,29.1,0.0,2.5,28.0,129.0
Geneva-DetGrowth,51,22.2,11.6,28.2,0.0,2.6,30.7,142.2
CEID-Walk,51,22.6,12.3,29.6,0.0,2.4,29.8,128.3
OliverWyman-Navigator,51,23.0,13.3,32.2,0.0,4.4,23.4,157.6
CovidAnalytics-DELPHI,51,23.6,13.0,26.6,0.0,6.0,32.0,138.0
PSI-DRAFT,51,24.1,12.0,29.5,0.0,5.5,30.5,137.0
MIT_CritData-GBCF,51,24.5,17.0,22.4,1.0,9.5,30.5,123.0
USC-SI_kJalpha,51,24.5,13.0,32.8,0.0,5.0,30.0,138.0
Google_Harvard-CPF,51,24.8,11.0,39.4,0.3,4.7,24.6,217.1
SteveMcConnell-CovidComplete,51,26.5,13.0,35.1,0.0,5.0,33.5,185.0
MITCovAlliance-SIR,51,26.8,14.6,33.9,0.0,5.7,28.1,137.4
IQVIA_ACOE-STAN,49,27.6,15.0,41.6,0.0,3.8,27.0,205.0
IowaStateLW-STEM,49,28.0,17.0,31.4,0.0,5.0,39.0,118.0
Columbia_UNC-SurvCon,51,29.2,12.0,61.1,0.0,5.5,32.0,419.0
NotreDame-mobility,51,29.6,17.5,40.4,0.0,4.0,39.5,246.5
MOBS-GLEAM_COVID,50,31.7,14.6,57.2,0.3,3.9,28.7,358.4
UMich-RidgeTfReg,50,33.7,15.8,51.8,0.1,7.8,31.2,289.9
UCSD_NEU-DeepGLEAM,50,35.1,13.4,64.8,0.0,5.0,30.9,361.5
UT-Mobility,51,42.6,18.0,68.0,0.0,5.0,39.8,356.0
RobertWalraven-ESG,51,43.3,19.7,71.3,0.0,7.0,44.1,347.0
CU-select,51,45.6,27.0,56.9,1.0,10.5,57.5,243.0
Covid19Sim-Simulator,51,47.3,18.6,66.1,0.1,6.5,55.5,290.7
IHME-CurveFit,51,53.0,30.3,65.3,0.0,12.1,60.3,311.8
JHUAPL-Bucky,51,55.3,23.3,84.8,0.3,7.0,65.1,478.5
USACE-ERDC_SEIR,51,59.5,27.0,81.0,0.2,8.1,69.4,326.4
WalmartLabsML-LogForecasting,51,72.9,17.3,166.1,0.1,6.9,79.6,1117.0
epiforecasts-ensemble1,47,88.6,25.0,168.1,0.0,9.5,107.5,1059.0
TTU-squider,51,396.0,176.3,913.8,1.1,25.7,260.0,4878.2
