,total_deaths_2020-09-13,predicted_deaths,actual_deaths,predicted_addl_deaths,actual_addl_deaths,error,perc_error
DDS-NBDS,194071,209279.3,209384,15208.3,15313,-104.7,-0.7%
COVIDhub-baseline,194071,209160.8,209384,15089.8,15313,-223.2,-1.5%
CEID-Walk,194071,209050.9,209384,14979.9,15313,-333.1,-2.2%
STH-3PU,194071,209730.0,209384,15659.0,15313,346.0,2.3%
RPI_UW-Mob_Collision,194071,209876.3,209384,15805.3,15313,492.3,3.2%
Baseline,194071,208728.1,209384,14657.1,15313,-655.9,-4.3%
Columbia_UNC-SurvCon,194071,208534.0,209384,14463.0,15313,-850.0,-5.6%
GT-DeepCOVID,194071,208319.5,209384,14248.5,15313,-1064.5,-7.0%
NotreDame-mobility,194071,208283.5,209384,14212.5,15313,-1100.5,-7.2%
JHU_IDD-CovidSP,194071,210823.8,209384,16752.8,15313,1439.8,9.4%
IowaStateLW-STEM,194071,210932.0,209384,16861.0,15313,1548.0,10.1%
USC-SI_kJalpha,194071,207579.0,209384,13508.0,15313,-1805.0,-11.8%
UT-Mobility,194071,207499.5,209384,13428.5,15313,-1884.5,-12.3%
UMass-MechBayes,194071,207460.0,209384,13389.0,15313,-1924.0,-12.6%
COVIDhub-ensemble,194071,207413.0,209384,13342.0,15313,-1971.0,-12.9%
CovidAnalytics-DELPHI,194071,207366.0,209384,13295.0,15313,-2018.0,-13.2%
LNQ-ens1,194071,207362.4,209384,13291.4,15313,-2021.6,-13.2%
UCLA-SuEIR,194071,207351.0,209384,13280.0,15313,-2033.0,-13.3%
SteveMcConnell-CovidComplete,194071,207343.0,209384,13272.0,15313,-2041.0,-13.3%
Karlen-pypm,194071,207258.0,209384,13187.0,15313,-2126.0,-13.9%
JCB-PRM,194071,207208.5,209384,13137.5,15313,-2175.5,-14.2%
OliverWyman-Navigator,194071,207061.2,209384,12990.2,15313,-2322.8,-15.2%
UCSD_NEU-DeepGLEAM,194071,207036.8,209384,12965.8,15313,-2347.2,-15.3%
QJHong-Encounter,194071,207014.3,209384,12943.3,15313,-2369.7,-15.5%
MOBS-GLEAM_COVID,194071,206970.6,209384,12899.6,15313,-2413.4,-15.8%
UA-EpiCovDA,194071,211872.0,209384,17801.0,15313,2488.0,16.2%
Covid19Sim-Simulator,194071,206800.1,209384,12729.1,15313,-2583.9,-16.9%
CU-select,194071,206652.0,209384,12581.0,15313,-2732.0,-17.8%
PSI-DRAFT,194071,206261.5,209384,12190.5,15313,-3122.5,-20.4%
UCM_MESALab-FoGSEIR,194071,206207.0,209384,12136.0,15313,-3177.0,-20.7%
USACE-ERDC_SEIR,194071,212640.1,209384,18569.1,15313,3256.1,21.3%
YYG-ParamSearch,194071,206114.6,209384,12043.6,15313,-3269.4,-21.4%
LANL-GrowthRate,194071,205528.2,209384,11457.2,15313,-3855.8,-25.2%
JHUAPL-Bucky,194071,205136.6,209384,11065.6,15313,-4247.4,-27.7%
WalmartLabsML-LogForecasting,194071,205084.2,209384,11013.2,15313,-4299.8,-28.1%
IBF-TimeSeries,194071,213894.7,209384,19823.7,15313,4510.7,29.5%
MIT_CritData-GBCF,194071,204676.0,209384,10605.0,15313,-4708.0,-30.7%
UMich-RidgeTfReg,194071,216120.9,209384,22049.9,15313,6736.9,44.0%
RobertWalraven-ESG,194071,201525.3,209384,7454.3,15313,-7858.7,-51.3%
epiforecasts-ensemble1,194071,200664.0,209384,6593.0,15313,-8720.0,-56.9%
TTU-squider,194071,233655.4,209384,39584.4,15313,24271.4,158.5%
CMU-TimeSeries,194071,,209384,,15313,,
GT_CHHS-COVID19,194071,,209384,,15313,,
Google_Harvard-CPF,194071,,209384,,15313,,
MITCovAlliance-SIR,194071,,209384,,15313,,
NotreDame-FRED,194071,,209384,,15313,,
