,count,mean,median,std,min,25%,75%,max
UMass-MechBayes,51.0,83.0,19.0,190.2,1.0,6.5,98.0,1276.0
LANL-GrowthRate,51.0,94.2,42.7,147.1,0.0,14.0,96.4,797.0
COVIDhub-ensemble,51.0,94.4,42.0,107.8,0.0,14.3,149.1,377.6
YYG-ParamSearch,51.0,96.1,42.3,122.2,0.4,13.2,139.2,496.8
OliverWyman-Navigator,51.0,96.2,32.8,158.8,0.0,6.4,122.5,822.7
IHME-CurveFit,51.0,108.2,68.1,112.5,0.2,21.2,150.5,446.2
UT-Mobility,51.0,115.4,45.3,163.0,0.4,17.4,122.7,781.3
UCLA-SuEIR,51.0,118.0,67.7,146.8,0.2,13.1,131.9,690.3
IowaStateLW-STEM,51.0,123.9,45.0,161.3,0.0,19.0,173.0,704.0
MOBS-GLEAM_COVID,51.0,133.3,60.5,156.8,0.8,19.3,205.2,701.2
CovidAnalytics-DELPHI,51.0,165.8,48.0,281.2,0.0,17.0,211.0,1664.0
COVIDhub-baseline,51.0,169.1,42.9,314.9,0.0,15.4,156.7,1502.1
Covid19Sim-Simulator,51.0,172.8,76.1,231.6,0.5,14.1,214.2,870.7
Baseline,51.0,179.1,45.3,304.8,0.9,20.4,198.9,1267.3
USACE-ERDC_SEIR,51.0,211.5,52.3,369.1,0.0,19.7,276.3,1911.4
UA-EpiCovDA,51.0,270.1,121.0,372.9,1.0,25.0,339.0,1798.0
SWC-TerminusCM,51.0,284.5,75.0,527.1,1.0,24.5,249.0,3240.0
CU-select,51.0,319.4,106.0,554.0,2.0,16.0,298.0,2874.0
CovidActNow-SEIR_CAN,51.0,332.8,118.9,681.4,2.2,47.3,305.3,4502.3
PSI-DRAFT,51.0,366.4,85.0,1210.9,1.5,25.2,211.5,8404.0
JHU_IDD-CovidSP,51.0,379.5,197.6,480.4,5.4,91.9,419.8,2562.5
Auquan-SEIR,51.0,763.3,272.0,1100.9,5.0,121.0,943.0,5641.0
