,count,mean,median,std,min,25%,75%,max
YYG-ParamSearch,51,17.4,6.4,28.3,0.0,2.0,20.3,169.3
UMass-MechBayes,51,20.2,5.0,34.2,0.0,2.0,21.0,165.0
COVIDhub-ensemble,51,21.3,13.5,30.0,0.2,3.5,24.8,151.2
OliverWyman-Navigator,51,24.2,7.9,32.2,0.1,3.6,31.6,121.3
UT-Mobility,51,24.7,10.5,40.7,0.0,3.0,26.0,222.0
UCLA-SuEIR,51,25.3,9.0,37.0,0.2,4.2,29.8,178.1
IHME-CurveFit,51,28.1,13.6,39.8,0.2,4.2,29.9,197.7
SWC-TerminusCM,48,28.3,16.0,35.9,0.0,5.4,40.0,190.0
USC-SI_kJalpha,51,28.4,9.7,43.2,0.2,2.2,35.4,197.3
LANL-GrowthRate,51,32.2,14.2,44.2,0.0,2.1,36.6,210.3
MOBS-GLEAM_COVID,50,35.8,18.9,52.6,0.2,4.0,46.2,246.8
CovidAnalytics-DELPHI,51,38.3,10.0,73.2,0.0,5.0,31.5,418.0
PSI-DRAFT,51,38.5,16.0,102.1,0.0,3.5,31.0,689.5
UA-EpiCovDA,51,43.2,10.0,173.1,0.0,2.5,23.5,1238.0
Baseline,51,49.6,8.7,214.2,0.0,1.4,19.4,1531.1
Auquan-SEIR,51,50.8,28.0,92.3,0.0,8.0,50.5,592.0
NotreDame-mobility,51,51.1,7.0,172.6,0.4,2.9,22.5,1189.8
IowaStateLW-STEM,49,51.3,23.0,90.9,0.0,8.0,51.0,487.0
JHU_IDD-CovidSP,51,51.5,27.0,73.3,0.3,11.5,54.3,351.1
COVIDhub-baseline,51,57.4,7.0,249.1,0.0,2.0,30.0,1783.0
Covid19Sim-Simulator,51,79.3,17.6,283.5,0.1,6.0,58.3,2016.4
CU-select,51,79.7,20.0,156.2,0.0,4.5,74.5,944.0
MITCovAlliance-SIR,51,155.2,45.6,321.0,0.4,13.9,148.6,2011.4
USACE-ERDC_SEIR,51,239.8,65.5,441.0,0.1,15.8,191.4,2215.3
