,mean_rank
UMass-MechBayes,7.5
LANL-GrowthRate,8.9
UCLA-SuEIR,9.0
YYG-ParamSearch,9.0
COVIDhub-ensemble,9.1
OliverWyman-Navigator,9.7
UA-EpiCovDA,10.2
UT-Mobility,10.2
USACE-ERDC_SEIR,10.4
COVIDhub-baseline,10.5
Covid19Sim-Simulator,10.7
IowaStateLW-STEM,10.9
IHME-CurveFit,10.9
SWC-TerminusCM,11.0
CovidAnalytics-DELPHI,11.0
MOBS-GLEAM_COVID,11.1
CU-select,11.8
PSI-DRAFT,11.8
JHU_IDD-CovidSP,13.1
CovidActNow-SEIR_CAN,13.2
Auquan-SEIR,20.8
