,mean_rank
UCLA-SuEIR,2.7
LANL-GrowthRate,3.2
IHME-CurveFit,3.4
IowaStateLW-STEM,3.8
YYG-ParamSearch,3.9
USACE-ERDC_SEIR,3.9
