,count,mean,median,std,min,25%,75%,max
UCLA-SuEIR,51.0,109389.6,2358.5,377995.4,0.0,125.8,36880.2,2525862.7
Baseline_0.98,51.0,115766.0,4046.6,273170.8,0.2,337.1,53380.0,1466615.7
LANL-GrowthRate,51.0,121225.7,7531.5,417426.6,0.4,489.1,53292.9,2811615.2
IowaStateLW-STEM,51.0,169123.5,9409.0,630029.2,1.0,2862.5,73182.5,4313929.0
YYG-ParamSearch,51.0,271396.5,10550.2,768440.2,10.0,1454.5,128241.3,4817638.0
Covid19Sim-Simulator,51.0,280776.1,14178.0,1160251.3,0.0,751.3,85342.9,8065607.2
MIT_CovidAnalytics-DELPHI,51.0,354813.8,7056.0,1104584.6,0.0,362.0,129960.5,5934096.0
Auquan-SEIR,51.0,447090.6,13456.0,2090472.3,4.0,1300.0,92202.5,14638276.0
Baseline,51.0,478383.6,7249.3,1374468.2,0.3,412.2,111268.3,7908950.9
USACE-ERDC_SEIR,51.0,520749.0,13947.2,2079050.0,0.0,493.7,87297.1,12665629.9
PSI-DRAFT,51.0,566286.5,11664.0,2158118.7,4.0,577.0,77566.2,13786369.0
