,count,mean,median,std,min,25%,75%,max
LANL-GrowthRate,51,141.8,63.3,189.3,0.5,17.8,191.0,829.8
UCLA-SuEIR,51,142.3,78.3,171.5,0.5,15.6,203.0,719.3
YYG-ParamSearch,51,143.8,62.1,170.9,0.1,25.2,230.7,687.2
CovidAnalytics-DELPHI,51,165.0,46.0,229.3,0.0,14.5,263.5,932.0
IowaStateLW-STEM,49,189.0,80.0,268.8,1.0,26.0,238.0,1460.0
PSI-DRAFT,51,189.3,44.0,390.0,0.0,14.5,206.5,2116.0
Covid19Sim-Simulator,51,216.9,111.3,299.0,0.7,14.1,235.4,1163.9
IHME-CurveFit,51,229.4,62.5,406.9,0.5,27.2,276.4,2509.2
SWC-TerminusCM,48,250.6,115.0,357.7,1.0,33.0,291.5,1622.0
Baseline,51,262.1,122.3,351.1,1.1,21.6,378.9,1616.1
USACE-ERDC_SEIR,51,291.5,86.9,490.0,0.7,23.0,410.8,2500.0
