,mean_rank
UMass-MechBayes,6.7
LANL-GrowthRate,7.7
OliverWyman-Navigator,7.9
COVIDhub-ensemble,8.1
YYG-ParamSearch,8.2
UCLA-SuEIR,9.0
UT-Mobility,9.9
COVIDhub-baseline,9.9
IHME-CurveFit,10.0
CovidAnalytics-DELPHI,10.0
IowaStateLW-STEM,10.3
Covid19Sim-Simulator,10.6
MOBS-GLEAM_COVID,10.6
USACE-ERDC_SEIR,10.7
CU-select,12.2
SWC-TerminusCM,12.3
PSI-DRAFT,13.0
CovidActNow-SEIR_CAN,13.5
UA-EpiCovDA,13.6
JHU_IDD-CovidSP,17.6
Auquan-SEIR,19.1
