,total_deaths_2020-04-19,predicted_deaths,actual_deaths,predicted_addl_deaths,actual_addl_deaths,error,perc_error
IHME-CurveFit,42929,65975.5,129986,25030.5,87057,-62026.5,-71.2%
Baseline,42929,202271.3,129986,161326.3,87057,74269.3,85.3%
