,count,mean,median,std,min,25%,75%,max
COVIDhub-ensemble,51,109.4,28.0,250.9,1.0,9.5,69.5,1646.0
JCB-PRM,51,111.9,53.3,154.4,0.8,18.4,132.3,714.1
UA-EpiCovDA,51,116.2,48.0,228.8,0.0,13.0,85.5,1423.0
OliverWyman-Navigator,51,117.9,55.0,183.4,0.2,17.5,100.7,852.2
LNQ-ens1,51,130.8,48.0,269.4,1.1,11.8,121.3,1700.6
Covid19Sim-Simulator,51,131.0,29.3,310.7,0.0,13.3,127.7,2127.9
YYG-ParamSearch,51,134.8,58.5,269.5,0.0,10.9,145.5,1650.2
CMU-TimeSeries,51,136.5,33.0,342.2,0.0,10.5,87.0,2241.0
CovidAnalytics-DELPHI,51,137.8,43.0,323.2,0.0,18.5,122.5,2150.0
UCLA-SuEIR,51,146.7,55.8,332.5,0.7,18.5,117.2,1984.1
Baseline,51,151.5,55.9,300.9,2.0,12.6,125.6,1682.0
COVIDhub-baseline,51,160.3,54.1,309.1,0.0,12.2,122.9,1666.9
IowaStateLW-STEM,49,161.4,60.0,262.4,2.0,19.5,162.5,1237.0
IHME-CurveFit,51,170.4,74.9,240.6,1.4,20.8,168.1,902.0
USC-SI_kJalpha,51,187.7,60.0,467.2,1.0,16.0,114.5,2781.0
UMass-MechBayes,51,192.2,38.0,470.0,1.0,11.0,114.5,2904.0
GT-DeepCOVID,44,197.6,56.7,430.6,0.8,17.7,178.4,2706.3
CU-select,51,226.2,120.0,293.7,0.0,40.5,342.5,1576.0
MOBS-GLEAM_COVID,50,226.2,52.5,505.2,0.7,18.2,157.4,2906.8
JHU_IDD-CovidSP,51,239.4,150.4,307.5,5.8,42.9,305.1,1427.2
RobertWalraven-ESG,49,264.7,75.1,545.6,0.8,23.1,230.6,3053.9
NotreDame-mobility,51,270.3,87.9,490.8,1.3,34.6,216.3,2271.6
LANL-GrowthRate,51,276.2,57.9,701.9,0.2,19.4,171.1,4250.0
USACE-ERDC_SEIR,51,322.3,132.7,490.1,0.4,30.3,451.4,2874.0
Karlen-pypm,51,393.2,33.0,1368.0,0.0,15.2,152.5,7482.2
UT-Mobility,51,453.6,98.5,1048.7,0.0,31.0,275.2,5101.0
MITCovAlliance-SIR,51,457.1,85.6,1098.9,0.2,12.3,264.4,5230.3
PSI-DRAFT,51,465.6,131.0,1185.9,2.0,40.8,248.5,6776.0
DDS-NBDS,51,775.0,89.2,2299.9,0.6,22.5,241.3,11954.9
