,count,mean,median,std,min,25%,75%,max
JCB-PRM,51,35898.9,2839.5,94462.6,0.7,342.6,17541.5,509873.6
OliverWyman-Navigator,51,46887.1,3026.3,131377.6,0.0,307.7,10138.5,726280.4
UA-EpiCovDA,51,64834.3,2304.0,289718.8,0.0,169.0,7352.5,2024929.0
COVIDhub-ensemble,51,73703.1,784.0,380726.3,1.0,90.5,4830.5,2709316.0
IHME-CurveFit,51,85785.5,5616.3,202003.3,1.9,433.4,28274.6,813516.5
LNQ-ens1,51,88279.1,2299.9,412240.9,1.2,138.4,14824.8,2892193.0
YYG-ParamSearch,51,89396.7,3418.3,397646.2,0.0,119.7,21163.0,2723247.8
IowaStateLW-STEM,49,93533.4,3600.0,281938.7,4.0,386.5,27056.5,1530169.0
Baseline,51,111682.2,3120.0,432756.8,4.0,160.3,15789.3,2829124.0
Covid19Sim-Simulator,51,111795.1,859.8,632793.0,0.0,177.7,16334.8,4527879.6
COVIDhub-baseline,51,119398.6,2924.2,425807.9,0.0,149.2,15101.0,2778637.0
CovidAnalytics-DELPHI,51,121393.4,1849.0,651152.9,0.0,342.5,15048.5,4622500.0
UCLA-SuEIR,51,129892.5,3115.2,584448.4,0.5,341.3,13743.4,3936704.3
CMU-TimeSeries,51,133421.2,1089.0,707371.9,0.0,110.5,7578.0,5022081.0
CU-select,51,135720.3,14400.0,391213.1,0.0,1646.5,117462.5,2483776.0
JHU_IDD-CovidSP,51,149997.1,22633.2,409223.5,33.9,1841.9,93352.7,2036804.7
GT-DeepCOVID,44,220789.1,3211.1,1049409.7,0.7,320.3,32250.6,7324152.7
USC-SI_kJalpha,51,249240.6,3600.0,1153127.5,1.0,257.0,13116.5,7733961.0
UMass-MechBayes,51,253553.9,1444.0,1203694.7,1.0,122.0,13112.5,8433216.0
MOBS-GLEAM_COVID,50,301408.9,2758.7,1268845.3,0.5,332.8,24872.5,8449755.6
NotreDame-mobility,51,309213.1,7723.2,954364.8,1.8,1207.0,46817.5,5160124.5
USACE-ERDC_SEIR,51,339338.0,17600.2,1182671.4,0.1,926.9,205844.1,8259868.5
RobertWalraven-ESG,49,361901.2,5632.5,1421104.4,0.6,536.1,53545.4,9326305.2
LANL-GrowthRate,51,559250.5,3350.4,2640097.4,0.1,380.7,29354.4,18062588.4
UT-Mobility,51,1283869.5,9702.2,4912687.2,0.0,962.0,75780.6,26020201.0
MITCovAlliance-SIR,51,1392907.6,7325.6,5186909.4,0.0,151.8,70521.7,27356372.8
PSI-DRAFT,51,1595424.1,17161.0,7104943.6,4.0,1678.6,61764.5,45914176.0
Karlen-pypm,51,1989192.6,1089.0,9632728.5,0.0,234.7,23306.7,55983316.8
DDS-NBDS,51,5786615.3,7959.5,24098454.9,0.4,506.3,58696.3,142920097.9
