,count,mean,median,std,min,25%,75%,max
Covid19Sim-Simulator,51,186.6,60.4,434.1,1.7,15.4,176.6,2279.3
YYG-ParamSearch,51,189.9,67.9,538.7,0.2,11.8,138.5,3637.9
USACE-ERDC_SEIR,51,253.1,85.2,495.6,0.1,30.4,195.2,2877.9
CovidAnalytics-DELPHI,51,267.2,67.0,577.7,0.0,25.5,247.0,3603.0
UCLA-SuEIR,51,319.1,71.3,727.7,0.2,27.6,267.2,4684.8
Baseline,51,364.0,85.1,803.1,2.0,24.3,234.6,4596.1
IowaStateLW-STEM,49,366.2,105.0,746.4,1.0,21.8,225.0,3558.0
LANL-GrowthRate,51,393.5,83.0,911.6,0.5,23.3,293.8,5452.6
NotreDame-mobility,51,398.8,117.2,855.4,0.8,33.1,263.8,4393.2
USC-SI_kJalpha,51,463.6,166.2,659.4,0.4,48.0,555.7,2864.8
PSI-DRAFT,51,550.3,161.0,1242.5,0.0,56.0,342.0,6854.5
MITCovAlliance-SIR,51,736.8,186.2,1383.4,0.3,72.0,670.6,7204.6
