,count,mean,median,std,min,25%,75%,max
Covid19Sim-Simulator,51,157.8,36.6,390.4,0.6,12.7,137.1,2335.8
YYG-ParamSearch,51,176.8,59.1,422.3,0.2,17.0,151.1,2810.9
CovidAnalytics-DELPHI,51,191.2,61.0,421.0,1.0,20.0,166.5,2769.0
IHME-CurveFit,51,236.3,115.0,328.9,0.1,27.9,247.7,1242.2
UCLA-SuEIR,51,251.2,63.6,616.5,1.2,15.0,180.7,3798.3
USC-SI_kJalpha,51,254.6,82.7,387.7,0.6,16.9,346.4,1968.4
Baseline,51,255.3,58.7,525.0,1.3,17.9,232.6,3108.7
IowaStateLW-STEM,49,257.2,112.0,384.8,1.0,36.0,273.0,1996.0
NotreDame-mobility,51,302.8,115.6,526.7,0.9,28.7,260.2,2321.5
LANL-GrowthRate,51,328.4,83.2,751.7,0.7,37.0,219.9,4412.1
JHU_IDD-CovidSP,51,358.7,223.4,468.1,11.3,67.2,376.5,2563.0
PSI-DRAFT,50,382.9,128.0,672.5,2.0,46.8,276.5,3159.0
MITCovAlliance-SIR,51,538.3,89.3,1282.1,1.0,24.9,366.4,6326.9
USACE-ERDC_SEIR,51,721.4,231.4,1493.1,4.1,46.3,726.1,9117.2
Karlen-pypm,51,1534.3,110.6,7355.1,0.7,17.5,255.3,51959.2
