,count,mean,median,std,min,25%,75%,max
LNQ-ens1,51,15.9,6.1,25.2,0.0,2.7,21.5,153.8
COVIDhub-ensemble,51,16.7,8.0,26.4,0.0,2.5,16.5,143.0
OliverWyman-Navigator,51,17.4,5.8,34.1,0.1,1.8,15.1,187.5
YYG-ParamSearch,51,18.2,5.4,30.1,0.1,1.7,21.5,127.3
UA-EpiCovDA,51,18.3,6.0,36.0,0.0,2.5,20.0,236.0
USC-SI_kJalpha,51,18.4,9.0,28.2,0.0,3.5,20.0,161.0
CMU-TimeSeries,51,20.6,6.0,37.8,0.0,2.0,23.5,242.0
JCB-PRM,51,21.0,9.6,31.0,0.0,4.5,24.2,183.7
CEID-Walk,51,21.9,8.5,39.9,0.1,3.1,21.4,248.1
UMass-MechBayes,51,22.0,7.0,33.5,0.0,2.5,24.5,151.0
Baseline,51,22.6,5.4,43.6,0.0,1.6,27.4,263.1
COVIDhub-baseline,51,24.0,9.0,47.0,0.0,2.5,23.5,307.0
DDS-NBDS,51,25.6,7.9,46.1,0.0,2.1,25.1,219.4
NotreDame-mobility,51,26.9,11.0,42.0,0.2,3.1,37.7,215.2
MOBS-GLEAM_COVID,50,28.1,10.3,46.6,0.3,3.3,26.0,223.2
UCLA-SuEIR,51,28.9,8.1,53.2,0.0,4.1,26.6,296.1
CovidAnalytics-DELPHI,51,31.6,14.0,50.1,0.0,4.0,32.5,239.0
LANL-GrowthRate,51,32.2,13.0,57.9,0.2,2.7,38.5,368.2
CU-select,51,32.3,15.0,46.8,0.0,7.0,34.0,260.0
Karlen-pypm,51,34.4,9.1,67.8,0.3,3.0,42.3,413.9
Geneva-DetGrowth,51,40.8,9.3,93.2,0.0,4.4,37.8,498.1
IowaStateLW-STEM,49,43.0,21.0,61.5,0.0,6.5,47.5,277.0
UT-Mobility,51,43.1,11.0,86.9,0.0,4.0,49.5,526.0
GT-DeepCOVID,46,44.1,10.3,90.4,0.2,3.5,40.8,502.5
RobertWalraven-ESG,50,48.7,16.6,91.1,0.0,3.8,50.4,455.3
USACE-ERDC_SEIR,51,58.7,25.1,76.2,0.2,5.0,79.5,285.9
JHU_IDD-CovidSP,51,58.8,25.5,93.4,0.3,8.8,67.6,547.0
Google_Harvard-CPF,51,64.0,21.2,148.8,1.0,9.2,57.0,1017.6
PSI-DRAFT,51,91.7,16.0,213.2,0.0,5.0,54.0,986.0
Auquan-SEIR,51,100.4,69.0,141.0,1.0,16.5,113.0,760.0
epiforecasts-ensemble1,45,135.1,31.0,260.9,0.0,8.0,142.0,1269.0
MITCovAlliance-SIR,51,282.8,62.4,746.2,0.2,13.7,156.0,4444.9
TTU-squider,51,2333.3,1271.3,3393.6,8.8,135.7,2546.0,15031.6
