,count,mean,median,std,min,25%,75%,max
USACE-ERDC_SEIR,51,271.8,74.5,679.8,0.7,27.4,283.8,4636.2
Covid19Sim-Simulator,51,340.0,58.3,801.0,1.3,17.4,255.7,4155.1
YYG-ParamSearch,51,362.0,81.2,983.9,0.1,43.0,208.6,6230.9
CovidAnalytics-DELPHI,51,392.0,84.0,749.4,1.0,35.5,291.0,3536.0
IHME-CurveFit,51,411.0,115.1,854.1,0.4,27.9,405.8,5535.7
IowaStateLW-STEM,49,471.0,96.0,1015.6,0.0,43.0,404.5,4998.0
LANL-GrowthRate,51,492.7,104.4,1272.9,0.5,33.2,408.9,8207.5
UCLA-SuEIR,51,498.5,135.2,1220.8,0.2,48.9,303.8,7344.3
Baseline,51,535.0,149.3,1218.0,1.3,38.4,415.2,7180.3
USC-SI_kJalpha,51,636.2,218.3,1142.3,0.2,33.4,494.1,5200.2
Auquan-SEIR,51,672.0,167.0,1386.5,3.0,55.0,611.0,7597.0
MITCovAlliance-SIR,51,743.0,195.7,1401.2,0.4,72.0,670.2,7388.9
