,count,mean,median,std,min,25%,75%,max
YYG-ParamSearch,51,32.2,13.3,53.1,0.4,6.3,30.8,250.6
COVIDhub-ensemble,51,34.3,13.0,53.8,0.0,4.5,37.5,255.0
USC-SI_kJalpha,51,36.1,17.0,51.7,0.0,5.0,39.0,231.0
Baseline,51,37.1,10.9,80.1,0.4,5.3,41.4,530.9
COVIDhub-baseline,51,38.3,14.0,73.1,0.0,3.2,42.6,469.9
OliverWyman-Navigator,51,38.4,15.0,51.5,0.3,4.7,43.1,213.3
CEID-Walk,51,38.4,13.8,79.4,0.8,4.2,35.5,526.2
LNQ-ens1,51,41.1,13.0,73.9,0.1,8.6,38.0,421.7
UCLA-SuEIR,51,44.0,19.2,77.2,1.6,5.9,43.4,389.5
JCB-PRM,51,44.8,20.4,47.7,0.4,8.9,60.3,160.8
UMass-MechBayes,51,46.4,16.0,78.3,0.0,6.0,37.5,318.0
CMU-TimeSeries,51,50.9,21.0,80.8,1.0,6.0,62.5,459.0
UA-EpiCovDA,51,60.0,17.0,100.4,0.0,5.5,69.5,566.0
MOBS-GLEAM_COVID,50,60.2,22.7,117.4,0.5,5.7,46.9,681.6
CU-select,51,66.0,27.0,101.3,0.0,7.5,88.0,518.0
CovidAnalytics-DELPHI,51,69.3,23.0,129.0,0.0,4.0,67.5,665.0
LANL-GrowthRate,51,72.8,27.5,127.4,0.0,7.2,63.3,548.1
GT-DeepCOVID,44,77.7,15.3,163.6,0.2,6.8,61.0,901.8
Karlen-pypm,51,83.8,27.8,143.8,0.4,7.6,92.6,807.3
PSI-DRAFT,51,87.4,32.0,126.2,1.0,11.5,116.0,674.5
IHME-CurveFit,51,88.8,35.6,188.7,0.2,12.7,85.7,1288.6
JHU_IDD-CovidSP,51,106.1,65.7,156.4,2.3,22.0,110.5,990.8
Auquan-SEIR,51,125.1,69.0,193.7,0.0,22.0,142.5,1259.0
NotreDame-mobility,51,126.4,31.8,245.6,0.0,10.3,128.6,1427.7
UMich-RidgeTfReg,46,127.0,27.9,410.3,0.6,8.8,78.3,2862.5
USACE-ERDC_SEIR,51,132.0,66.1,156.1,0.0,12.8,195.9,575.5
DDS-NBDS,51,188.1,35.8,537.9,0.2,13.8,86.8,3404.9
RobertWalraven-ESG,50,189.3,50.1,350.4,0.8,8.5,217.9,1958.3
