,total_deaths_2020-06-28,predicted_deaths,actual_deaths,predicted_addl_deaths,actual_addl_deaths,error,perc_error
Baseline,126652,171563.0,176399,45760.0,49747,-3987.0,-8.0%
USC-SI_kJalpha,126652,182891.4,176399,57088.4,49747,7341.4,14.8%
USACE-ERDC_SEIR,126652,167876.8,176399,42073.8,49747,-7673.2,-15.4%
Covid19Sim-Simulator,126652,165121.1,176399,39318.1,49747,-10428.9,-21.0%
YYG-ParamSearch,126652,162996.0,176399,37193.0,49747,-12554.0,-25.2%
IHME-CurveFit,126652,156444.8,176399,30641.8,49747,-19105.2,-38.4%
UCLA-SuEIR,126652,147588.2,176399,21785.2,49747,-27961.8,-56.2%
STH-3PU,126652,138097.0,176399,12294.0,49747,-37453.0,-75.3%
IowaStateLW-STEM,126652,135972.0,176399,10169.0,49747,-39578.0,-79.6%
