,count,mean,median,std,min,25%,75%,max
LNQ-ens1,51,49.1,34.0,54.6,0.0,8.8,75.4,257.5
CMU-TimeSeries,51,58.2,25.0,97.3,0.0,11.5,53.0,569.0
COVIDhub-ensemble,51,61.9,32.0,99.1,0.0,11.0,61.5,523.0
USC-SI_kJalpha,51,67.4,39.0,72.4,0.0,15.5,90.0,310.0
OliverWyman-Navigator,51,69.6,29.2,110.1,0.5,14.1,72.4,647.7
YYG-ParamSearch,51,74.6,40.3,96.9,0.2,12.4,93.5,482.3
Baseline,51,76.4,26.4,171.9,1.7,13.4,60.7,1151.6
JCB-PRM,51,80.4,42.6,95.6,0.4,16.6,113.3,422.8
UCLA-SuEIR,51,87.8,30.4,210.4,1.6,8.2,65.2,1422.9
UA-EpiCovDA,51,94.3,35.0,189.1,0.0,11.5,104.5,1216.0
UMass-MechBayes,51,96.1,24.0,238.1,0.0,8.5,82.5,1576.0
COVIDhub-baseline,51,99.2,34.1,237.6,0.0,15.5,68.7,1614.7
IowaStateLW-STEM,49,105.8,48.0,154.1,1.0,14.0,143.5,751.0
CovidAnalytics-DELPHI,51,112.5,34.0,231.8,0.0,14.0,108.5,1419.0
CU-select,51,122.0,59.0,172.3,0.0,13.0,175.0,833.0
Covid19Sim-Simulator,51,123.5,37.3,280.8,0.6,9.7,107.2,1899.6
GT-DeepCOVID,43,129.4,51.8,266.2,0.2,12.5,97.8,1718.0
IHME-CurveFit,51,143.9,50.6,270.2,0.9,13.0,131.2,1257.2
RobertWalraven-ESG,49,151.3,51.1,277.0,1.0,15.2,123.1,1452.8
JHU_IDD-CovidSP,51,155.1,85.5,198.8,2.8,34.2,191.7,935.3
Auquan-SEIR,51,160.4,58.0,316.5,1.0,9.0,166.5,1597.0
LANL-GrowthRate,51,165.2,68.1,376.0,0.2,12.6,115.9,2309.8
USACE-ERDC_SEIR,51,219.3,81.3,292.0,2.7,19.3,290.5,1308.3
DDS-NBDS,51,221.7,37.1,583.9,0.3,15.8,93.0,3205.0
Karlen-pypm,51,253.5,48.7,1054.7,0.2,10.4,115.9,7535.4
MOBS-GLEAM_COVID,50,255.4,41.2,812.2,0.1,16.9,140.0,5351.8
NotreDame-mobility,51,272.0,88.0,491.7,1.4,34.5,209.4,2271.9
MITCovAlliance-SIR,51,287.8,51.1,766.8,0.3,13.6,150.9,4444.8
UT-Mobility,51,371.7,78.0,1000.6,2.0,15.5,174.2,5758.5
PSI-DRAFT,51,420.4,94.0,1342.1,1.0,18.0,214.5,9010.0
