,mean_rank
Covid19Sim-Simulator,3.3
YYG-ParamSearch,3.4
USC-SI_kJalpha,3.7
USACE-ERDC_SEIR,3.8
IHME-CurveFit,4.1
IowaStateLW-STEM,4.4
UCLA-SuEIR,5.3
