,total_deaths_2020-04-26,predicted_deaths,actual_deaths,predicted_addl_deaths,actual_addl_deaths,error,perc_error
Baseline,57885,289802.1,176399,234921.1,118514,116407.1,98.2%
IowaStateLW-STEM,57885,,176399,,118514,,
