,count,mean,median,std,min,25%,75%,max
Covid19Sim-Simulator,51,219556.0,3646.5,968352.9,3.0,239.3,31272.1,5195308.2
USACE-ERDC_SEIR,51,304859.3,7263.6,1233009.3,0.0,923.3,38848.8,8282410.6
YYG-ParamSearch,51,320590.1,4609.0,1866536.4,0.0,140.2,19223.4,13233962.5
CovidAnalytics-DELPHI,51,398596.4,4489.0,1843647.1,0.0,650.5,61409.0,12981609.0
UCLA-SuEIR,51,620959.7,5079.9,3100128.8,0.0,764.8,73553.3,21947755.9
USC-SI_kJalpha,51,641253.2,27616.8,1605347.8,0.1,2301.1,313739.6,8206936.3
IowaStateLW-STEM,49,680355.0,11025.0,2323568.6,1.0,477.3,50881.0,12659364.0
Baseline,51,764782.0,7249.3,3208449.5,4.0,592.3,55025.1,21124529.2
NotreDame-mobility,51,876423.0,13738.4,3260168.8,0.7,1097.2,69605.9,19300416.4
LANL-GrowthRate,51,969552.1,6886.3,4379448.4,0.2,545.1,86515.3,29730316.9
PSI-DRAFT,51,1816345.1,25921.0,7314248.6,0.0,3140.0,117988.0,46984170.2
MITCovAlliance-SIR,51,2419078.8,34669.3,8449056.5,0.1,5184.7,449805.8,51905823.1
