,actual_deaths,Baseline,YYG-ParamSearch,IHME-CurveFIt,error-Baseline,error-YYG,error-IHME,beat_baseline-YYG,beat_baseline-IHME
Austria,706,795.1,810.0,711.7,89.1,104.0,5.7,False,True
Belgium,9782,15848.0,10574.0,9464.2,6066.0,792.0,-317.8,True,True
Bulgaria,267,250.4,267.0,108.8,-16.6,0.0,-158.2,True,False
Canada,8818,15584.1,13027.0,6622.0,6766.1,4209.0,-2196.0,True,True
Croatia,118,187.4,230.0,109.3,69.4,112.0,-8.7,False,True
Cyprus,19,24.9,24.0,11.1,5.9,5.0,-7.9,True,False
Czechia,352,563.4,406.0,280.3,211.4,54.0,-71.7,True,True
Denmark,609,927.6,783.0,805.3,318.6,174.0,196.3,True,True
Estonia,69,104.3,99.0,69.1,35.3,30.0,0.1,True,True
Finland,329,594.7,585.0,299.3,265.7,256.0,-29.7,True,True
France,30007,39518.1,31655.0,28859.1,9511.1,1648.0,-1147.9,True,True
Germany,9070,13795.6,11541.0,8543.0,4725.6,2471.0,-527.0,True,True
Greece,193,213.0,212.0,152.0,20.0,19.0,-41.0,True,False
Hungary,595,1059.6,840.0,453.1,464.6,245.0,-141.9,True,True
Ireland,1746,2830.9,2184.0,1697.5,1084.9,438.0,-48.5,True,True
Italy,34945,45404.6,38574.0,31458.5,10459.6,3629.0,-3486.5,True,True
Latvia,30,35.7,38.0,36.1,5.7,8.0,6.1,False,False
Lithuania,79,85.4,78.0,53.5,6.4,-1.0,-25.5,True,False
Luxembourg,110,145.3,137.0,97.9,35.3,27.0,-12.1,True,True
Netherlands,6156,8886.7,7765.0,6571.9,2730.7,1609.0,415.9,True,True
Norway,252,289.9,284.0,283.6,37.9,32.0,31.6,True,True
Poland,1568,1880.6,1877.0,1109.2,312.6,309.0,-458.8,True,False
Portugal,1654,1949.9,1857.0,1225.8,295.9,203.0,-428.2,True,False
Romania,1871,2475.6,2479.0,1139.1,604.6,608.0,-731.9,False,False
Slovakia,28,43.7,40.0,26.7,15.7,12.0,-1.3,True,True
Slovenia,111,155.1,140.0,129.9,44.1,29.0,18.9,True,True
Spain,28403,38640.1,31370.0,27727.0,10237.1,2967.0,-676.0,True,True
Sweden,5650,8061.0,6694.0,10063.8,2411.0,1044.0,4413.8,True,False
Switzerland,1968,2461.9,2208.0,2147.7,493.9,240.0,179.7,True,True
United Kingdom,40921,62132.9,47778.0,40555.0,21211.9,6857.0,-366.0,True,True
