,actual_deaths,Baseline,YYG-ParamSearch,IHME-CurveFIt,error-Baseline,error-YYG,error-IHME,beat_baseline-YYG,beat_baseline-IHME
Argentina,1810,1048.6,1158.0,2186.0,-761.4,-652.0,376.0,True,True
Austria,706,832.0,710.0,642.3,126.0,4.0,-63.7,True,True
Belgium,9782,10562.3,9955.0,9690.2,780.3,173.0,-91.8,True,True
Bolivia,1754,682.0,926.0,448.6,-1072.0,-828.0,-1305.4,True,False
Brazil,71469,68252.3,75767.0,90528.4,-3216.7,4298.0,19059.4,False,False
Bulgaria,267,198.6,253.0,239.7,-68.4,-14.0,-27.3,True,True
Canada,8818,12294.0,9946.0,8110.0,3476.0,1128.0,-708.0,True,True
Chile,6881,3022.0,3768.0,6423.9,-3859.0,-3113.0,-457.1,True,True
Colombia,5119,2023.0,2652.0,2557.5,-3096.0,-2467.0,-2561.5,True,True
Croatia,118,126.4,122.0,100.4,8.4,4.0,-17.6,True,False
Cuba,87,88.9,93.0,81.5,1.9,6.0,-5.5,False,False
Cyprus,19,17.0,19.0,12.0,-2.0,0.0,-7.0,True,False
Czechia,352,349.3,354.0,366.1,-2.7,2.0,14.1,True,False
Denmark,609,644.3,628.0,624.0,35.3,19.0,15.0,True,True
Dominican Republic,880,759.7,643.0,577.8,-120.3,-237.0,-302.2,False,False
Ecuador,5031,4822.3,4869.0,5686.1,-208.7,-162.0,655.1,True,False
Egypt,3769,2101.1,2182.0,1427.9,-1667.9,-1587.0,-2341.1,True,False
Estonia,69,91.4,76.0,61.0,22.4,7.0,-8.0,True,True
Finland,329,396.1,360.0,316.7,67.1,31.0,-12.3,True,True
France,30007,31352.9,30166.0,31281.4,1345.9,159.0,1274.4,True,True
Germany,9070,10045.3,9443.0,9085.3,975.3,373.0,15.3,True,True
Greece,193,198.4,193.0,190.6,5.4,0.0,-2.4,True,True
Honduras,771,399.4,454.0,548.7,-371.6,-317.0,-222.3,True,True
Hungary,595,760.3,674.0,536.4,165.3,79.0,-58.6,True,True
Iceland,10,10.0,11.0,22.7,0.0,1.0,12.7,False,False
Ireland,1746,1921.4,1752.0,1692.3,175.4,6.0,-53.7,True,True
Israel,354,320.1,319.0,334.9,-33.9,-35.0,-19.1,False,True
Italy,34945,37105.0,36121.0,37785.7,2160.0,1176.0,2840.7,True,False
Japan,982,1354.9,1161.0,1168.2,372.9,179.0,186.2,True,True
Latvia,30,35.7,29.0,26.4,5.7,-1.0,-3.6,True,True
Lithuania,79,111.0,95.0,76.5,32.0,16.0,-2.5,True,True
Luxembourg,110,110.0,117.0,109.3,0.0,7.0,-0.7,False,False
Malaysia,122,115.0,131.0,115.6,-7.0,9.0,-6.4,False,True
Mexico,34730,24783.7,36419.0,6455.0,-9946.3,1689.0,-28275.0,True,False
Moldova,640,558.6,655.0,343.7,-81.4,15.0,-296.3,True,False
Netherlands,6156,6759.9,6527.0,6114.5,603.9,371.0,-41.5,True,True
Norway,252,241.9,251.0,242.9,-10.1,-1.0,-9.1,True,True
Panama,893,511.7,535.0,449.5,-381.3,-358.0,-443.5,True,False
Peru,11682,10656.0,12563.0,15322.1,-1026.0,881.0,3640.1,True,False
Philippines,1372,1478.3,1303.0,968.2,106.3,-69.0,-403.8,True,False
Poland,1568,1462.3,1437.0,1205.0,-105.7,-131.0,-363.0,False,False
Portugal,1654,1960.6,1705.0,1608.6,306.6,51.0,-45.4,True,True
Romania,1871,1740.4,1651.0,1335.0,-130.6,-220.0,-536.0,False,False
Russia,11188,11440.4,11945.0,7001.9,252.4,757.0,-4186.1,False,False
Serbia,382,272.3,285.0,266.6,-109.7,-97.0,-115.4,True,False
Slovakia,28,28.0,31.0,22.0,0.0,3.0,-6.0,False,False
Slovenia,111,113.9,115.0,105.6,2.9,4.0,-5.4,False,False
South Korea,289,294.4,304.0,262.8,5.4,15.0,-26.2,False,False
Spain,28403,17609.1,28205.0,31522.1,-10793.9,-198.0,3119.1,True,True
Sweden,5650,6720.3,5959.0,5195.7,1070.3,309.0,-454.3,True,True
Switzerland,1968,2002.0,2000.0,1931.0,34.0,32.0,-37.0,True,False
Turkey,5344,5711.4,5141.0,4746.5,367.4,-203.0,-597.5,True,False
Ukraine,1389,1241.0,1523.0,894.0,-148.0,134.0,-495.0,True,False
United Kingdom,40921,48504.7,43968.0,43913.7,7583.7,3047.0,2992.7,True,True
