,actual_deaths,Baseline,YYG-ParamSearch,IHME-CurveFIt,error-Baseline,error-YYG,error-IHME,beat_baseline-YYG,beat_baseline-IHME
Bulgaria,267,240.6,225.0,58.2,-26.4,-42.0,-208.8,False,False
Canada,8818,14953.3,10960.0,4507.8,6135.3,2142.0,-4310.2,True,True
Croatia,118,315.6,290.0,63.9,197.6,172.0,-54.1,True,True
Cyprus,19,24.9,26.0,18.0,5.9,7.0,-1.0,False,True
Estonia,69,114.1,107.0,92.1,45.1,38.0,23.1,True,True
Finland,329,624.3,731.0,358.3,295.3,402.0,29.3,False,True
France,30007,44712.9,35723.0,25096.0,14705.9,5716.0,-4911.0,True,True
Germany,9070,15638.9,13910.0,6921.9,6568.9,4840.0,-2148.1,True,True
Greece,193,242.6,223.0,141.5,49.6,30.0,-51.5,True,False
Hungary,595,1010.3,754.0,311.3,415.3,159.0,-283.7,True,True
Ireland,1746,3432.1,2793.0,1389.1,1686.1,1047.0,-356.9,True,True
Italy,34945,50964.0,40428.0,27777.1,16019.0,5483.0,-7167.9,True,True
Latvia,30,55.4,51.0,239.9,25.4,21.0,209.9,True,False
Luxembourg,110,174.9,145.0,130.2,64.9,35.0,20.2,True,True
Portugal,1654,2423.0,2233.0,1022.7,769.0,579.0,-631.3,True,True
Romania,1871,2475.6,2540.0,677.4,604.6,669.0,-1193.6,False,False
Slovenia,111,234.0,146.0,102.2,123.0,35.0,-8.8,True,True
Spain,28403,45707.7,31958.0,25230.9,17304.7,3555.0,-3172.1,True,True
Sweden,5650,7459.7,7109.0,17285.0,1809.7,1459.0,11635.0,True,False
United Kingdom,40921,104676.3,49611.0,27100.1,63755.3,8690.0,-13820.9,True,True
