,actual_deaths,Baseline,YYG-ParamSearch,IHME-CurveFIt,error-Baseline,error-YYG,error-IHME,beat_baseline-YYG,beat_baseline-IHME
Bulgaria,267,208.0,197.0,56.6,-59.0,-70.0,-210.4,False,False
Canada,8818,14595.0,8946.0,5610.7,5777.0,128.0,-3207.3,True,True
Croatia,118,141.9,217.0,56.2,23.9,99.0,-61.8,False,False
Cyprus,19,35.7,31.0,18.7,16.7,12.0,-0.3,True,True
Estonia,69,146.7,114.0,92.0,77.7,45.0,23.0,True,True
Finland,329,1232.3,792.0,470.5,903.3,463.0,141.5,True,True
France,30007,57046.6,36797.0,24718.7,27039.6,6790.0,-5288.3,True,True
Germany,9070,21067.4,16068.0,6937.3,11997.4,6998.0,-2132.7,True,True
Greece,193,362.0,243.0,138.6,169.0,50.0,-54.4,True,True
Hungary,595,1173.1,866.0,308.6,578.1,271.0,-286.4,True,True
Ireland,1746,6265.9,2823.0,1458.1,4519.9,1077.0,-287.9,True,True
Italy,34945,59041.7,41168.0,27424.6,24096.7,6223.0,-7520.4,True,True
Latvia,30,88.0,56.0,510.4,58.0,26.0,480.4,True,False
Luxembourg,110,250.9,150.0,144.4,140.9,40.0,34.4,True,True
Portugal,1654,2955.0,2563.0,1015.0,1301.0,909.0,-639.0,True,True
Romania,1871,2443.0,2165.0,651.6,572.0,294.0,-1219.4,True,False
Slovakia,28,83.1,43.0,24.9,55.1,15.0,-3.1,True,True
Slovenia,111,168.9,140.0,84.9,57.9,29.0,-26.1,True,True
Spain,28403,52906.0,31561.0,26342.3,24503.0,3158.0,-2060.7,True,True
Sweden,5650,9294.6,6861.0,14514.6,3644.6,1211.0,8864.6,True,False
United Kingdom,40921,71811.7,42525.0,35003.5,30890.7,1604.0,-5917.5,True,True
