,count,mean,median,std,min,25%,75%,max
Covid19Sim-Simulator,51,1069674.3,86867.4,2618281.6,101.4,14615.2,616139.9,12563670.6
USC-SI_kJalpha,51,1416157.0,219961.0,3708458.2,0.0,23168.0,788713.0,21095649.0
JHUAPL-Bucky,51,1448733.6,292082.0,3159414.9,299.9,24767.2,1037314.1,13844113.2
JCB-PRM,51,1656475.3,204706.6,3382768.0,282.8,24704.6,1051567.4,14233520.5
BPagano-RtDriven,51,1917563.5,325230.7,4108267.7,9.1,56607.6,1472583.7,21218782.8
COVIDhub-baseline,51,2619953.2,353930.2,5828930.1,36.0,74628.1,1862977.0,27935804.2
Baseline,51,2663325.8,345576.0,5584744.1,0.7,74039.4,2066019.5,23322000.5
IowaStateLW-STEM,49,2705088.1,491401.0,5581568.5,3288.1,62258.5,2107982.5,25765776.0
UCLA-SuEIR,51,3672775.6,719875.8,7574380.9,1992.1,148381.2,2468343.8,37510633.4
WalmartLabsML-LogForecasting,51,4829856.7,1251292.9,9114587.7,450.5,378283.6,4408423.5,42401770.7
Columbia_UNC-SurvCon,50,17368426.0,176400.0,59380331.8,64.0,21904.0,5572790.5,310464400.0
