,count,mean,median,std,min,25%,75%,max
Covid19Sim-Simulator,51,734.7,339.0,1092.4,10.1,120.0,898.8,5944.8
USC-SI_kJalpha,51,851.9,506.0,1182.1,0.0,152.0,888.0,6218.0
BPagano-RtDriven,51,878.5,534.2,885.0,62.3,260.8,1212.8,3788.7
JHUAPL-Bucky,51,896.5,540.4,1133.9,17.3,205.5,1149.6,5643.4
JCB-PRM,51,931.0,452.4,1246.7,21.3,167.7,1091.3,6396.2
COVIDhub-baseline,51,1155.5,594.9,1455.8,6.0,273.2,1364.9,6522.3
Baseline,51,1177.8,587.9,1451.8,0.9,272.1,1435.0,6539.9
IowaStateLW-STEM,49,1213.3,701.0,1394.8,57.3,248.5,1450.5,5747.0
UCLA-SuEIR,51,1404.2,848.5,1611.9,44.6,385.2,1572.2,6686.7
WalmartLabsML-LogForecasting,51,1688.5,1118.6,1706.0,21.2,620.6,2099.4,6725.8
Columbia_UNC-SurvCon,50,1969.8,420.0,3708.8,8.0,148.0,2359.5,17620.0
