,mean_rank
Covid19Sim-Simulator,3.0
JCB-PRM,4.2
USC-SI_kJalpha,4.3
JHUAPL-Bucky,4.4
BPagano-RtDriven,5.2
COVIDhub-baseline,5.4
Columbia_UNC-SurvCon,5.8
IowaStateLW-STEM,6.1
UCLA-SuEIR,7.4
WalmartLabsML-LogForecasting,9.2
