,mean_rank
JCB-PRM,4.6
JHU_IDD-CovidSP,4.9
BPagano-RtDriven,5.6
LANL-GrowthRate,6.2
JHUAPL-Bucky,6.5
COVIDhub-baseline,7.0
IowaStateLW-STEM,7.0
USACE-ERDC_SEIR,7.5
PSI-DRAFT,8.1
CovidAnalytics-DELPHI,8.2
NotreDame-mobility,8.6
Columbia_UNC-SurvCon,9.4
UCLA-SuEIR,9.5
WalmartLabsML-LogForecasting,11.8
