,count,mean,median,std,min,25%,75%,max
UCSB-ACTS,51,7429.1,1110.6,14949.7,0.3,246.9,8067.6,80379.6
UMass-MechBayes,51,8529.9,576.0,35845.3,0.0,65.0,2704.0,253009.0
Caltech-CS156,51,9083.3,1327.9,27908.9,0.3,184.1,5631.1,188288.3
Baseline,51,10532.9,1205.1,40451.4,0.2,167.8,5036.4,287602.4
CovidAnalytics-DELPHI,51,10881.9,784.0,33102.2,1.0,110.5,4830.5,198916.0
UCLA-SuEIR,51,11186.6,838.8,34331.8,10.7,166.2,5520.9,226461.9
COVIDhub-ensemble,51,12167.7,1764.0,31344.2,9.0,212.5,9458.0,203401.0
COVIDhub-baseline,51,12838.6,784.0,35258.7,0.0,110.5,7585.0,224676.0
CMU-TimeSeries,51,13004.5,729.0,35832.8,0.0,81.0,5132.5,226576.0
UChicagoCHATTOPADHYAY-UnIT,51,13236.5,1229.5,36486.7,0.3,194.0,8021.9,184662.1
Google_Harvard-CPF,51,13376.0,2151.7,33785.9,0.0,138.2,8835.3,217965.0
Karlen-pypm,51,14185.6,2190.2,33321.9,6.8,329.9,9891.9,183783.7
CEID-Walk,51,14329.1,833.2,39204.7,0.3,122.9,8833.7,238925.4
MIT_CritData-GBCF,51,14533.4,5776.0,22218.6,16.0,901.0,14885.0,113569.0
UA-EpiCovDA,51,14711.3,400.0,63294.1,0.0,36.0,5501.0,443556.0
MOBS-GLEAM_COVID,50,14992.9,2463.6,35853.1,1.6,415.1,7444.8,176797.1
RobertWalraven-ESG,51,15796.3,1369.7,59452.6,0.1,360.2,5520.4,418311.4
GT-DeepCOVID,50,15905.6,1383.3,51135.6,0.4,80.6,5411.9,337147.7
JHU_CSSE-DECOM,51,16693.1,4356.0,32266.9,1.0,229.0,11713.0,139876.0
LNQ-ens1,51,16706.4,1352.5,44204.2,0.0,393.0,6763.4,214947.6
UCSD_NEU-DeepGLEAM,50,16901.6,2963.1,39971.9,0.0,604.4,9583.0,203623.1
OliverWyman-Navigator,51,17554.9,2209.0,48976.7,0.5,184.1,10033.6,283044.7
IowaStateLW-STEM,49,19374.6,5929.0,37968.1,16.0,1058.5,18013.0,227529.0
USC-SI_kJalpha,51,19545.5,3025.0,45244.7,0.0,348.5,9232.0,217156.0
UT-Mobility,51,20465.9,2500.0,46145.0,0.0,473.1,19778.1,236196.0
JCB-PRM,51,20909.3,3254.3,48967.0,1.1,447.2,11367.4,280006.6
AIpert-pwllnod,51,21698.3,1050.9,62981.7,2.4,131.9,7285.2,294468.3
Microsoft-DeepSTIA,50,21759.4,4169.2,42251.9,25.1,499.5,14780.2,218779.3
SteveMcConnell-CovidComplete,51,24424.2,1296.0,71070.5,9.0,169.0,7686.5,399424.0
BPagano-RtDriven,51,25818.6,4434.8,54178.5,0.1,58.9,16827.8,257236.6
CU-select,51,26591.6,3364.0,106482.6,4.0,362.0,11772.5,755161.0
DDS-NBDS,51,27340.8,3055.3,68965.4,1.4,767.2,17185.4,371860.4
UMich-RidgeTfReg,50,28882.3,2126.3,81437.1,0.0,397.4,17110.1,533768.8
Geneva-DetGrowth,51,30225.4,2645.0,74643.0,9.7,476.5,17538.5,406864.5
Columbia_UNC-SurvCon,51,33727.8,2025.0,89892.7,4.0,289.0,17738.0,543169.0
epiforecasts-ensemble1,51,34029.2,1438.2,101142.6,1.2,359.7,9719.4,642198.7
LANL-GrowthRate,51,34738.3,1296.0,103373.7,9.0,196.0,7832.5,514089.0
IHME-CurveFit,51,41116.8,3733.7,87084.3,0.0,408.4,39670.5,450210.8
Wadhwani_AI-BayesOpt,44,43106.0,7186.5,87950.4,0.5,1565.8,35066.3,462523.2
PSI-DRAFT,51,45144.0,1849.0,143449.1,25.0,400.0,14109.1,902500.0
JHU_IDD-CovidSP,51,52392.5,6448.1,163541.6,0.1,684.3,34918.0,1105791.7
JHUAPL-Bucky,51,102071.5,866.0,350198.2,0.8,378.2,40561.1,2015800.9
Covid19Sim-Simulator,51,114614.7,16405.2,309472.5,0.0,1963.3,79640.4,1989360.0
WalmartLabsML-LogForecasting,51,144999.9,19307.5,305308.7,2.1,1488.0,124909.8,1560249.5
TTU-squider,51,319985.0,12340.1,1185147.1,1.9,1030.0,209649.0,8188153.6
