,count,mean,median,std,min,25%,75%,max
UMass-MechBayes,51,48.3,24.0,79.5,0.0,8.0,52.0,503.0
UCSB-ACTS,51,58.9,33.3,63.6,0.6,15.7,89.8,283.5
Caltech-CS156,51,59.1,36.4,75.5,0.5,13.6,75.0,433.9
Baseline,51,59.6,34.7,84.4,0.4,12.9,70.9,536.3
CovidAnalytics-DELPHI,51,60.1,28.0,86.1,1.0,10.5,69.5,446.0
UA-EpiCovDA,51,60.9,20.0,105.9,0.0,6.0,74.0,666.0
UCLA-SuEIR,51,62.1,29.0,86.5,3.3,12.9,74.3,475.9
CMU-TimeSeries,51,65.8,27.0,94.0,0.0,9.0,71.5,476.0
COVIDhub-baseline,51,67.1,28.0,92.2,0.0,10.5,87.0,474.0
UChicagoCHATTOPADHYAY-UnIT,51,68.7,35.1,93.2,0.6,13.9,89.5,429.7
CEID-Walk,51,70.8,28.9,97.5,0.6,11.1,93.8,488.8
GT-DeepCOVID,50,71.5,37.2,104.9,0.7,9.0,73.6,580.6
RobertWalraven-ESG,51,71.6,37.0,104.3,0.2,19.0,74.3,646.8
COVIDhub-ensemble,51,71.8,42.0,84.6,3.0,14.5,97.0,451.0
Google_Harvard-CPF,51,74.9,46.4,89.0,0.0,11.8,94.0,466.9
LNQ-ens1,51,76.2,36.8,105.4,0.1,19.7,82.1,463.6
Karlen-pypm,51,78.2,46.8,90.7,2.6,18.1,99.4,428.7
MOBS-GLEAM_COVID,50,78.5,49.6,94.9,1.3,20.4,86.2,420.5
OliverWyman-Navigator,51,78.8,47.0,107.6,0.7,13.5,100.1,532.0
AIpert-pwllnod,51,78.8,32.4,125.7,1.5,11.5,85.3,542.6
UCSD_NEU-DeepGLEAM,50,85.2,54.4,99.2,0.2,24.6,97.9,451.2
SteveMcConnell-CovidComplete,51,85.9,36.0,131.9,3.0,13.0,87.5,632.0
JHU_CSSE-DECOM,51,87.6,66.0,95.9,1.0,15.0,108.0,374.0
USC-SI_kJalpha,51,88.5,55.0,109.3,0.0,18.5,96.0,466.0
MIT_CritData-GBCF,51,92.8,76.0,77.7,4.0,30.0,122.0,337.0
UT-Mobility,51,93.8,50.0,109.1,0.0,21.8,139.8,486.0
JCB-PRM,51,94.2,57.0,110.8,1.1,21.1,106.6,529.2
CU-select,51,94.8,58.0,134.0,2.0,19.0,108.5,869.0
LANL-GrowthRate,51,95.8,36.0,161.5,3.0,14.0,88.5,717.0
IowaStateLW-STEM,49,100.2,77.0,97.6,4.0,32.5,133.0,477.0
Microsoft-DeepSTIA,50,101.3,64.6,108.3,5.0,22.3,121.0,467.7
BPagano-RtDriven,51,101.7,66.6,125.6,0.3,7.7,129.4,507.2
UMich-RidgeTfReg,50,101.8,46.1,137.5,0.0,19.9,130.6,730.6
epiforecasts-ensemble1,51,102.9,37.9,154.6,1.1,19.0,98.4,801.4
DDS-NBDS,51,104.3,55.3,129.6,1.2,27.7,131.1,609.8
Geneva-DetGrowth,51,107.6,51.4,138.0,3.1,21.7,132.3,637.9
Columbia_UNC-SurvCon,51,108.8,45.0,149.4,2.0,17.0,133.0,737.0
PSI-DRAFT,51,118.0,43.0,178.4,5.0,20.0,118.8,950.0
IHME-CurveFit,51,130.1,61.1,157.1,0.0,20.2,199.1,671.0
JHU_IDD-CovidSP,51,139.4,80.3,183.4,0.3,26.1,186.8,1051.6
Wadhwani_AI-BayesOpt,44,143.4,84.8,151.6,0.7,39.6,187.2,680.1
JHUAPL-Bucky,51,160.3,29.4,279.1,0.9,19.4,201.3,1419.8
Covid19Sim-Simulator,51,213.6,128.1,265.3,0.2,44.2,281.4,1410.4
WalmartLabsML-LogForecasting,51,248.5,139.0,291.4,1.5,38.2,353.3,1249.1
TTU-squider,51,304.9,111.1,481.2,1.4,32.1,457.5,2861.5
