,count,mean,median,std,min,25%,75%,max
IHME-CurveFit,51,426.3,198.8,657.1,21.4,62.4,484.8,3312.4
IowaStateLW-STEM,49,437.7,241.0,688.9,10.0,78.0,454.5,3693.0
JHU_IDD-CovidSP,51,443.8,273.3,505.7,3.1,114.4,540.3,2118.0
JCB-PRM,51,448.1,196.5,685.4,5.7,85.5,402.1,3276.8
Karlen-pypm,51,474.1,242.3,683.2,2.7,76.2,417.4,2787.0
UCLA-SuEIR,51,525.7,234.3,775.3,1.5,110.3,521.9,3752.3
LANL-GrowthRate,51,533.6,183.0,799.8,15.0,90.5,566.8,4037.0
Baseline,51,560.0,243.0,824.6,1.4,102.9,607.0,4368.1
COVIDhub-baseline,51,576.3,275.1,836.7,8.8,118.7,608.8,4360.8
Covid19Sim-Simulator,51,599.9,254.0,914.0,0.6,81.5,516.5,4826.5
JHUAPL-Bucky,51,614.8,232.6,1418.7,9.0,88.2,531.4,9614.0
CovidAnalytics-DELPHI,51,617.9,181.0,910.7,5.0,56.5,757.5,3660.0
NotreDame-mobility,51,786.9,526.4,851.9,46.2,230.8,989.6,3921.4
PSI-DRAFT,51,893.0,449.0,1245.5,5.0,124.0,961.0,6188.0
Columbia_UNC-SurvCon,51,1199.6,560.0,1573.4,24.0,165.0,1533.0,7046.0
WalmartLabsML-LogForecasting,51,1216.5,765.1,1283.8,31.5,430.7,1587.2,5219.0
USACE-ERDC_SEIR,51,1503.4,570.4,2292.8,7.3,195.7,1428.3,10055.3
