,actual_deaths,Baseline,Covid19Sim-Simulator,IHME-CurveFit,IowaStateLW-STEM,STH-3PU,error-Baseline,error-Covid19Sim-Simulator,error-IHME-CurveFit,error-IowaStateLW-STEM,error-STH-3PU,beat_baseline-Covid19Sim-Simulator,beat_baseline-IHME-CurveFit,beat_baseline-IowaStateLW-STEM,beat_baseline-STH-3PU
North Carolina,6526,6029.7,5988.4,10575.4,5435.0,,-496.3,-537.6,4049.4,-1091.0,,False,False,False,
North Dakota,1264,378.0,625.4,598.2,306.0,,-886.0,-638.6,-665.8,-958.0,,True,True,False,
Ohio,8476,6320.4,6479.6,11395.3,6594.0,,-2155.6,-1996.4,2919.3,-1882.0,,True,False,True,
Oklahoma,2357,1709.3,1965.4,3500.2,1899.0,,-647.7,-391.6,1143.2,-458.0,,True,False,True,
Oregon,1422,845.7,831.6,3176.3,707.0,,-576.3,-590.4,1754.3,-715.0,,False,False,False,
Pennsylvania,14858,9208.9,9464.2,15928.7,8590.0,,-5649.1,-5393.8,1070.7,-6268.0,,True,True,False,
Rhode Island,1704,1197.7,1181.3,2031.3,1131.0,,-492.3,-508.7,341.3,-559.0,,False,True,False,
South Carolina,5124,5709.6,5385.5,6619.9,4468.0,,585.6,261.5,1495.9,-656.0,,True,False,False,
South Dakota,1446,268.1,589.1,453.2,345.0,,-1177.9,-856.9,-992.8,-1101.0,,True,True,True,
Tennessee,6443,3736.1,3777.3,6890.6,3866.0,,-2706.9,-2665.7,447.6,-2577.0,,True,True,True,
Texas,26916,29051.3,20474.7,33655.1,26139.0,25362.0,2237.3,-6339.3,6841.1,-675.0,-1452.0,False,False,True,True
Utah,1212,659.9,885.4,2310.1,854.0,,-552.1,-326.6,1098.1,-358.0,,True,False,True,
Vermont,121,58.0,61.8,59.6,58.0,,-63.0,-59.2,-61.4,-63.0,,True,True,False,
Virginia,4840,4406.4,4477.8,9416.8,3550.0,,-433.6,-362.2,4576.8,-1290.0,,True,False,False,
Washington,3184,2714.1,2263.7,4972.5,2390.0,,-474.9,-925.3,1783.5,-799.0,,False,False,False,
West Virginia,1253,804.0,1934.6,1539.2,459.0,,-449.0,681.6,286.2,-794.0,,False,True,False,
Wisconsin,5029,1897.4,2185.3,4344.4,1756.0,,-3075.6,-2787.7,-628.6,-3217.0,,True,True,False,
Wyoming,373,121.3,68.3,129.2,92.0,,-251.7,-304.7,-243.8,-281.0,,False,True,False,
US,331909,282767.7,235723.2,394614.5,256740.0,219052.0,-48973.3,-96017.8,62873.5,-75001.0,-112689.0,False,False,False,False
