,count,mean,median,std,min,25%,75%,max
JCB-PRM,51,479.6,210.4,812.8,18.8,102.9,431.3,4206.6
JHU_IDD-CovidSP,51,506.2,317.3,591.7,3.7,146.1,591.7,2561.3
BPagano-RtDriven,51,636.8,356.8,787.2,6.4,115.8,816.6,3844.4
LANL-GrowthRate,51,639.8,413.0,804.3,7.0,129.0,756.0,4043.0
IowaStateLW-STEM,49,854.4,446.0,1095.7,18.0,154.5,960.0,4562.0
COVIDhub-baseline,51,879.3,483.6,1100.1,9.0,194.9,1021.9,5179.3
Baseline,51,881.2,554.4,1098.8,20.0,168.4,1033.1,5218.3
JHUAPL-Bucky,51,912.0,391.3,1316.2,2.5,123.0,1098.7,7103.9
NotreDame-mobility,51,914.0,566.8,949.8,9.0,306.3,1173.1,4347.1
CovidAnalytics-DELPHI,51,1069.2,582.0,1394.5,18.0,171.5,1039.5,5456.0
UCLA-SuEIR,51,1138.3,718.7,1319.0,34.7,240.2,1336.9,5704.4
PSI-DRAFT,51,1175.6,500.0,1438.8,4.0,154.8,1671.5,6075.0
WalmartLabsML-LogForecasting,51,1424.4,959.6,1469.8,38.9,546.7,1838.6,5902.5
USACE-ERDC_SEIR,51,1668.0,395.5,2811.8,13.7,130.0,1802.5,12157.0
Columbia_UNC-SurvCon,50,2450.0,1010.0,3908.6,20.0,255.5,2456.5,16921.0
