,count,mean,median,std,min,25%,75%,max
COVIDhub-baseline,51,50.3,16.0,106.8,0.0,4.5,47.0,698.0
YYG-ParamSearch,51,54.8,17.7,126.0,0.1,3.2,38.1,661.1
Baseline,51,62.0,14.7,155.4,0.0,3.9,45.3,869.3
CovidAnalytics-DELPHI,51,88.9,23.0,326.3,0.0,5.5,58.0,2335.0
LANL-GrowthRate,51,89.5,14.3,203.3,0.1,4.2,57.4,1132.6
COVIDhub-ensemble,51,91.3,22.4,350.0,0.4,3.1,48.3,2462.4
MOBS-GLEAM_COVID,48,101.7,26.9,174.8,0.4,3.5,91.7,849.0
IHME-CurveFit,51,103.4,19.5,246.4,0.3,6.5,60.4,1230.2
IowaStateLW-STEM,49,110.6,26.0,394.1,0.0,8.5,76.5,2813.0
CU-select,50,157.3,38.0,562.7,1.0,11.9,88.5,3999.0
UMass-MechBayes,51,169.0,48.0,524.8,0.0,11.0,101.5,3698.0
UT-Mobility,51,172.2,13.6,856.0,0.4,5.3,33.0,6062.8
