,total_deaths_2020-11-01,predicted_deaths,actual_deaths,predicted_addl_deaths,actual_addl_deaths,error,perc_error
Covid19Sim-Simulator,232127,363577.5,402962,132582.5,170835,-38252.5,-22.4%
Baseline,232127,293553.9,402962,62558.9,170835,-108276.1,-63.4%
IowaStateLW-STEM,232127,291108.0,402962,60113.0,170835,-110722.0,-64.8%
UCLA-SuEIR,232127,288316.9,402962,57321.9,170835,-113513.1,-66.4%
STH-3PU,232127,281808.0,402962,50813.0,170835,-120022.0,-70.3%
