,count,mean,median,std,min,25%,75%,max
Karlen-pypm,51,368.3,222.1,671.0,5.8,68.9,342.8,4376.6
JHUAPL-Bucky,51,440.6,240.1,489.3,0.7,59.4,705.3,1955.1
JCB-PRM,51,453.5,243.9,619.5,2.1,101.9,476.1,3211.4
LANL-GrowthRate,51,462.3,154.0,775.0,0.0,71.5,606.5,4691.0
Covid19Sim-Simulator,51,506.9,181.2,869.3,12.2,79.3,663.3,5592.5
IowaStateLW-STEM,49,562.7,219.0,975.1,1.0,88.5,592.0,6419.0
IHME-CurveFit,51,629.0,281.9,854.4,5.0,101.1,793.5,4083.0
COVIDhub-baseline,51,643.3,251.1,1098.0,2.1,111.1,812.4,7004.7
CovidAnalytics-DELPHI,51,653.0,253.0,1382.9,11.0,119.0,605.0,9352.0
Baseline,51,654.9,270.1,1098.6,9.7,109.1,786.9,6960.9
Columbia_UNC-SurvCon,51,658.9,369.0,919.0,3.0,87.5,750.5,5228.0
UCLA-SuEIR,51,681.0,243.8,1166.9,10.0,114.8,684.1,7332.4
JHU_IDD-CovidSP,51,731.3,382.0,938.2,0.4,87.8,1070.2,5207.5
Wadhwani_AI-BayesOpt,45,874.7,421.2,1289.7,20.0,158.8,919.6,6464.2
NotreDame-mobility,51,1233.0,471.0,1941.8,7.7,223.9,1048.9,9559.5
PSI-DRAFT,51,1381.4,407.0,3245.0,7.0,145.5,1354.5,22235.0
WalmartLabsML-LogForecasting,51,1517.3,924.0,1949.5,9.2,380.2,1740.7,10818.4
