,count,mean,median,std,min,25%,75%,max
Caltech-CS156,51,158.0,88.1,168.6,5.3,35.5,213.1,788.9
UMass-MechBayes,51,190.3,63.0,273.9,1.0,36.0,199.5,1019.0
Karlen-pypm,51,191.0,119.5,209.5,3.8,58.7,244.8,1013.1
USC-SI_kJalpha,51,205.4,77.0,337.2,5.0,34.0,224.0,1544.0
COVIDhub-ensemble,51,205.5,81.0,301.6,5.0,42.5,257.5,1838.0
LNQ-ens1,51,206.4,127.4,205.7,0.3,47.3,338.0,900.3
OliverWyman-Navigator,51,217.7,114.0,264.7,0.8,33.8,256.3,1023.8
GT-DeepCOVID,50,221.1,123.2,278.3,5.2,54.3,252.2,1242.5
SteveMcConnell-CovidComplete,51,221.7,84.0,389.0,1.0,26.5,260.0,1942.0
epiforecasts-ensemble1,51,245.6,111.8,358.8,3.0,34.5,254.7,1479.2
Google_Harvard-CPF,51,257.7,157.2,264.9,0.5,53.4,354.7,952.3
MOBS-GLEAM_COVID,50,258.0,113.5,421.4,1.7,44.0,271.3,2352.0
UCSD_NEU-DeepGLEAM,50,277.6,136.3,410.4,14.3,59.5,327.6,2164.4
CMU-TimeSeries,51,278.1,157.0,325.3,6.0,48.5,412.0,1692.0
CovidAnalytics-DELPHI,51,288.9,132.0,442.5,2.0,63.0,306.5,2201.0
BPagano-RtDriven,51,308.2,212.7,377.0,1.2,93.1,335.3,1824.5
Covid19Sim-Simulator,51,321.9,158.0,497.1,0.3,44.2,344.4,2701.8
JCB-PRM,51,343.3,221.0,466.6,8.4,80.1,364.4,2722.0
Baseline,51,363.1,169.1,649.8,6.1,65.8,476.5,4424.6
RobertWalraven-ESG,50,365.2,195.3,479.0,5.3,98.4,477.3,2880.9
COVIDhub-baseline,51,369.8,147.2,639.0,2.0,77.6,491.3,4328.1
MIT_CritData-GBCF,51,374.1,202.0,506.9,19.0,96.5,467.0,3157.0
IHME-CurveFit,51,377.1,187.2,480.6,4.8,55.1,551.1,2524.8
Microsoft-DeepSTIA,50,386.5,214.6,478.8,4.3,104.1,386.1,2004.5
UT-Mobility,51,388.2,209.0,468.0,0.5,79.5,602.0,2454.0
UCLA-SuEIR,51,402.0,204.2,726.0,1.9,65.8,369.6,4829.7
JHU_CSSE-DECOM,51,405.4,202.0,800.9,1.0,105.0,435.0,5539.0
UCSB-ACTS,51,422.9,250.1,518.4,6.6,86.9,474.6,2415.1
CU-select,51,428.5,198.0,761.2,12.0,74.0,381.5,4280.0
IowaStateLW-STEM,49,429.5,193.0,691.2,10.0,62.5,513.5,4446.0
LANL-GrowthRate,51,443.4,133.0,952.2,0.5,43.5,485.8,4967.0
DDS-NBDS,51,443.7,283.5,779.0,0.8,48.0,558.6,5193.4
JHU_IDD-CovidSP,51,452.5,249.9,681.8,1.4,121.7,527.5,4079.7
UA-EpiCovDA,51,478.6,174.0,791.4,3.0,44.0,644.0,4554.0
UMich-RidgeTfReg,50,529.7,280.1,766.4,2.1,74.3,713.6,4120.4
AIpert-pwllnod,51,530.0,276.7,820.4,2.9,79.2,582.0,4932.2
TTU-squider,51,536.9,218.6,676.3,1.2,78.9,848.5,2929.0
JHUAPL-Bucky,51,539.8,279.3,876.5,5.3,89.9,621.3,5127.0
PSI-DRAFT,51,616.8,355.5,1025.7,7.0,74.0,727.2,6189.5
Columbia_UNC-SurvCon,51,620.5,187.0,1425.1,3.0,85.0,432.5,7611.0
Wadhwani_AI-BayesOpt,44,706.8,375.8,910.3,12.9,159.3,826.6,4411.6
WalmartLabsML-LogForecasting,51,1174.1,702.3,1605.9,0.1,262.0,1503.6,9359.0
