,count,mean,median,std,min,25%,75%,max
LNQ-ens1,51,65.5,31.4,83.9,1.5,9.6,86.6,416.7
OliverWyman-Navigator,51,73.1,37.7,75.1,2.6,12.0,124.7,303.4
MOBS-GLEAM_COVID,50,81.7,35.2,135.1,1.6,13.4,89.8,806.9
UCSD_NEU-DeepGLEAM,50,81.9,31.9,127.3,0.5,17.5,93.3,759.2
LANL-GrowthRate,51,84.1,39.0,107.8,1.0,11.0,123.5,434.0
Google_Harvard-CPF,51,84.9,26.2,129.7,0.4,11.9,90.5,579.0
UChicagoCHATTOPADHYAY-UnIT,51,85.0,62.3,84.0,0.9,19.5,121.7,383.9
Baseline,51,85.2,39.4,117.6,0.1,8.1,105.6,518.9
Karlen-pypm,51,85.4,25.6,148.1,0.6,13.4,82.9,859.8
COVIDhub-baseline,51,88.3,45.0,116.5,1.0,13.0,101.5,536.0
UCLA-SuEIR,51,88.7,51.9,108.6,0.8,12.0,106.0,550.7
CEID-Walk,51,90.1,40.0,119.2,1.1,13.3,108.3,519.4
GT-DeepCOVID,50,90.4,35.6,144.6,2.1,15.6,85.0,745.0
MIT_CritData-GBCF,51,92.6,39.0,150.3,1.0,18.5,71.0,787.0
COVIDhub-ensemble,51,92.9,31.0,150.2,0.0,6.5,97.0,759.0
AIpert-pwllnod,51,93.0,41.1,119.9,0.1,9.7,121.5,498.5
UMich-RidgeTfReg,50,93.8,30.3,131.3,1.1,18.1,107.9,494.9
DDS-NBDS,51,94.1,56.8,110.8,0.3,18.6,123.2,489.5
Microsoft-DeepSTIA,50,94.3,35.9,165.2,0.4,15.6,101.6,1047.6
UT-Mobility,51,101.0,44.0,133.4,1.0,13.5,130.0,548.0
Geneva-DetGrowth,51,101.5,47.8,137.6,1.8,18.5,109.0,688.5
SteveMcConnell-CovidComplete,51,104.1,30.0,186.0,0.0,14.0,92.0,1092.0
UMass-MechBayes,51,105.6,41.0,176.0,0.0,12.0,102.0,966.0
UA-EpiCovDA,51,106.0,65.0,129.4,2.0,20.0,122.0,481.0
RobertWalraven-ESG,50,108.6,41.4,155.1,1.4,12.9,136.5,637.7
JHU_CSSE-DECOM,50,111.2,25.0,196.2,0.0,10.5,121.0,942.9
USC-SI_kJalpha,51,120.8,39.0,171.0,0.0,14.0,144.0,854.0
IowaStateLW-STEM,49,122.6,60.0,165.2,0.0,14.5,169.0,846.0
CMU-TimeSeries,51,123.5,35.0,202.9,1.0,14.0,125.5,1073.0
Caltech-CS156,51,129.2,32.2,218.3,1.7,13.2,111.3,1096.5
PSI-DRAFT,51,132.2,41.0,223.7,1.0,10.0,126.0,960.5
CovidAnalytics-DELPHI,51,137.6,42.0,247.5,3.0,15.5,125.0,1397.0
UCSB-ACTS,51,139.7,76.0,202.3,0.3,21.7,187.0,1136.3
JHU_IDD-CovidSP,51,141.9,50.3,196.4,2.1,19.0,171.4,834.0
epiforecasts-ensemble1,51,175.8,64.0,262.9,1.0,17.5,223.0,1025.0
CU-select,51,188.3,78.0,318.3,1.0,28.5,172.0,1990.0
MITCovAlliance-SIR,51,194.4,77.4,402.9,1.4,16.1,159.3,2607.7
BPagano-RtDriven,51,242.0,73.4,477.8,0.6,27.5,183.2,2969.7
JHUAPL-Bucky,51,316.1,173.4,570.1,0.5,40.3,373.5,3722.5
WalmartLabsML-LogForecasting,51,317.9,146.5,460.5,2.4,37.3,427.2,2650.2
Covid19Sim-Simulator,51,366.1,162.3,550.8,7.4,49.4,501.2,3031.5
TTU-squider,51,388.7,220.4,467.0,5.5,58.9,529.1,2488.9
