,count,mean,median,std,min,25%,75%,max
IHME-CurveFit,51,769.4,365.8,1327.6,9.6,135.5,732.2,8480.3
IowaStateLW-STEM,49,1051.4,542.0,1795.1,5.0,203.2,949.0,11029.0
JCB-PRM,51,1144.2,551.2,1667.7,6.2,159.8,1223.9,8837.2
UCLA-SuEIR,51,1146.7,516.5,1887.9,3.8,205.4,1032.4,10995.9
Covid19Sim-Simulator,51,1177.3,499.3,1733.8,9.6,212.6,1191.4,8994.6
Baseline,51,1259.1,561.0,1929.7,0.4,305.5,1195.0,11035.3
COVIDhub-baseline,51,1280.0,521.4,1951.9,15.2,327.3,1374.8,11383.9
JHUAPL-Bucky,51,1372.3,447.7,2762.8,0.8,153.7,1528.2,18405.1
USACE-ERDC_SEIR,51,1771.1,509.3,2843.9,22.2,195.6,2139.9,14653.2
WalmartLabsML-LogForecasting,51,2350.9,1493.1,2624.3,60.0,749.9,2540.1,12791.7
Columbia_UNC-SurvCon,51,7949.5,3005.0,13551.9,30.0,913.5,10027.0,81894.0
