,actual_deaths,Baseline,YYG-ParamSearch,IHME-CurveFIt,error-Baseline,error-YYG,error-IHME,beat_baseline-YYG,beat_baseline-IHME
Algeria,1756,1821.6,1829.0,1843.8,65.6,73.0,87.8,False,False
Argentina,20795,15606.7,14513.8,14989.3,-5188.3,-6281.2,-5805.7,False,False
Australia,894,1307.7,950.4,905.6,413.7,56.4,11.6,True,True
Austria,809,737.9,760.1,771.0,-71.1,-48.9,-38.0,True,True
Bangladesh,5325,5739.1,5396.4,5783.3,414.1,71.4,458.3,True,False
Belarus,851,841.1,795.7,867.0,-9.9,-55.3,16.0,False,False
Belgium,10044,9418.0,10057.0,10768.1,-626.0,13.0,724.1,True,False
Bolivia,8073,7185.7,6698.5,6076.3,-887.3,-1374.5,-1996.7,False,False
Brazil,145987,150378.9,148009.0,151537.4,4391.9,2022.0,5550.4,True,False
Bulgaria,841,943.3,884.2,748.9,102.3,43.2,-92.1,True,True
Canada,9488,9382.6,9350.2,9428.1,-105.4,-137.8,-59.9,False,True
Chile,12919,13148.0,13009.6,12545.4,229.0,90.6,-373.6,True,False
Colombia,26556,29305.6,27142.5,29826.6,2749.6,586.5,3270.6,True,False
Croatia,293,247.1,234.7,206.0,-45.9,-58.3,-87.0,False,False
Cuba,122,108.6,116.0,90.6,-13.4,-6.0,-31.4,True,False
Cyprus,22,20.0,22.7,20.7,-2.0,0.7,-1.3,True,True
Czechia,711,476.4,480.7,473.2,-234.6,-230.3,-237.8,True,False
Denmark,654,633.7,644.7,640.5,-20.3,-9.3,-13.5,True,True
Dominican Republic,2128,2234.7,2196.1,2310.3,106.7,68.1,182.3,True,False
Ecuador,11597,7745.0,7332.3,19936.3,-3852.0,-4264.7,8339.3,False,False
Egypt,5970,6064.4,5865.6,5764.6,94.4,-104.4,-205.4,False,False
Estonia,67,68.9,67.8,63.7,1.9,0.8,-3.3,True,False
Finland,345,339.9,345.7,347.3,-5.1,0.7,2.3,True,True
France,32171,31062.7,31314.2,32893.6,-1108.3,-856.8,722.6,True,True
Germany,9531,9421.4,9536.8,9678.5,-109.6,5.8,147.5,True,False
Greece,405,359.1,367.8,309.4,-45.9,-37.2,-95.6,True,False
Honduras,2399,2848.9,2439.8,2013.5,449.9,40.8,-385.5,True,True
Hungary,812,618.9,638.7,636.8,-193.1,-173.3,-175.2,True,True
Iceland,10,10.0,11.0,10.6,0.0,1.0,0.6,False,False
Indonesia,11055,10563.3,10203.9,9795.1,-491.7,-851.1,-1259.9,False,False
Iran,26746,25440.0,25058.7,27368.3,-1306.0,-1687.3,622.3,False,True
Ireland,1810,1777.0,1805.2,1820.4,-33.0,-4.8,10.4,True,True
Israel,1682,1331.9,1361.1,1707.9,-350.1,-320.9,25.9,True,True
Italy,35968,35671.3,35820.7,36011.8,-296.7,-147.3,43.8,True,True
Japan,1594,1756.1,1658.3,2018.5,162.1,64.3,424.5,True,False
Kuwait,620,602.9,607.9,607.8,-17.1,-12.1,-12.2,True,True
Latvia,38,38.9,38.4,34.0,0.9,0.4,-4.0,True,False
Lithuania,94,95.7,96.4,84.3,1.7,2.4,-9.7,False,False
Luxembourg,125,124.0,136.5,135.2,-1.0,11.5,10.2,False,False
Malaysia,137,130.9,132.7,123.5,-6.1,-4.3,-13.5,True,False
Malta,38,21.7,18.6,10.6,-16.3,-19.4,-27.4,False,False
Mexico,78880,82022.6,79024.1,80704.5,3142.6,144.1,1824.5,True,True
Moldova,1353,1244.6,1208.1,1258.5,-108.4,-144.9,-94.5,False,True
Morocco,2293,2194.1,2134.9,3258.2,-98.9,-158.1,965.2,False,False
Netherlands,6503,6383.1,6401.1,6978.4,-119.9,-101.9,475.4,True,False
Nigeria,1113,1066.4,1142.5,1113.6,-46.6,29.5,0.6,True,True
Norway,275,264.0,276.8,273.0,-11.0,1.8,-2.0,True,True
Pakistan,6513,6501.7,6605.4,6844.8,-11.3,92.4,331.8,False,False
Panama,2414,2495.3,2380.6,2411.8,81.3,-33.4,-2.2,True,True
Peru,32609,34212.1,33125.2,44184.2,1603.1,516.2,11575.2,True,False
Philippines,5678,6055.4,5790.8,7775.1,377.4,112.8,2097.1,True,False
Poland,2604,2411.9,2408.6,2451.5,-192.1,-195.4,-152.5,False,True
Portugal,1995,1930.7,1913.8,1985.1,-64.3,-81.2,-9.9,False,True
Romania,4947,5064.3,4865.3,5094.0,117.3,-81.7,147.0,True,False
Russia,21153,20464.4,19721.2,20563.9,-688.6,-1431.8,-589.1,False,True
Saudi Arabia,4850,4943.4,4660.1,5108.7,93.4,-189.9,258.7,False,False
Serbia,753,774.1,820.1,772.9,21.1,67.1,19.9,False,True
Slovakia,54,33.0,37.8,36.1,-21.0,-16.2,-17.9,True,True
Slovenia,155,142.7,144.1,136.6,-12.3,-10.9,-18.4,True,False
South Africa,16938,18734.6,18073.9,17592.4,1796.6,1135.9,654.4,True,True
South Korea,421,396.9,372.6,323.3,-24.1,-48.4,-97.7,False,False
Spain,32086,29851.3,30075.2,31567.7,-2234.7,-2010.8,-518.3,True,True
Sweden,5895,5845.3,5878.2,6255.9,-49.7,-16.8,360.9,True,False
Switzerland,2076,2024.4,2049.0,2095.7,-51.6,-27.0,19.7,True,True
Turkey,8384,7321.7,7106.6,7289.3,-1062.3,-1277.4,-1094.7,False,False
Ukraine,4451,3847.6,3938.0,4040.6,-603.4,-513.0,-410.4,True,True
United Arab Emirates,426,416.0,418.5,439.6,-10.0,-7.5,13.6,True,False
United Kingdom,42407,41930.9,42094.5,57866.4,-476.1,-312.5,15459.4,True,False
