,actual_deaths,Baseline,YYG-ParamSearch,IHME-CurveFIt,error-Baseline,error-YYG,error-IHME,beat_baseline-YYG,beat_baseline-IHME
Algeria,1756,1783.4,1764.3,1746.1,27.4,8.3,-9.9,True,True
Argentina,20795,16212.0,15828.2,16075.1,-4583.0,-4966.8,-4719.9,False,False
Australia,894,916.0,915.4,902.6,22.0,21.4,8.6,True,True
Austria,809,784.6,792.5,762.6,-24.4,-16.5,-46.4,True,False
Bangladesh,5325,5321.6,5288.4,5321.6,-3.4,-36.6,-3.4,False,False
Belarus,851,835.7,841.1,856.7,-15.3,-9.9,5.7,True,True
Belgium,10044,9990.7,10020.9,9960.1,-53.3,-23.1,-83.9,True,False
Bolivia,8073,8124.0,8071.0,8096.5,51.0,-2.0,23.5,True,True
Brazil,145987,146682.1,145813.5,143008.7,695.1,-173.5,-2978.3,True,False
Bulgaria,841,837.1,834.0,835.0,-3.9,-7.0,-6.0,False,False
Canada,9488,9354.3,9368.6,9214.8,-133.7,-119.4,-273.2,True,False
Chile,12919,12911.9,12967.5,12854.4,-7.1,48.5,-64.6,False,False
China,4739,4742.6,4748.8,4787.4,3.6,9.8,48.4,False,False
Colombia,26556,26592.6,26415.9,26897.8,36.6,-140.1,341.8,False,False
Croatia,293,292.6,278.9,267.9,-0.4,-14.1,-25.1,False,False
Cuba,122,128.0,127.6,126.4,6.0,5.6,4.4,True,True
Cyprus,22,22.0,23.0,23.8,0.0,1.0,1.8,False,False
Czechia,711,590.3,581.9,541.2,-120.7,-129.1,-169.8,False,False
Denmark,654,651.0,652.6,644.1,-3.0,-1.4,-9.9,True,False
Dominican Republic,2128,2193.7,2226.4,2563.7,65.7,98.4,435.7,False,False
Ecuador,11597,11437.3,11510.0,19114.9,-159.7,-87.0,7517.9,True,False
Egypt,5970,5996.6,5996.6,5902.1,26.6,26.6,-67.9,True,False
Estonia,67,64.0,65.2,63.7,-3.0,-1.8,-3.3,True,False
Finland,345,342.7,343.0,336.3,-2.3,-2.0,-8.7,True,False
France,32171,31914.4,32396.6,32498.4,-256.6,225.6,327.4,True,False
Germany,9531,9456.9,9462.9,9388.0,-74.1,-68.1,-143.0,True,False
Greece,405,399.3,395.6,359.3,-5.7,-9.4,-45.7,False,False
Honduras,2399,2379.0,2372.1,2153.2,-20.0,-26.9,-245.8,False,False
Hungary,812,768.4,755.0,668.4,-43.6,-57.0,-143.6,False,False
Iceland,10,10.0,10.3,10.7,0.0,0.3,0.7,False,False
India,101782,99807.7,102078.7,106798.6,-1974.3,296.7,5016.6,True,False
Indonesia,11055,11094.4,11005.5,10863.5,39.4,-49.5,-191.5,False,False
Iran,26746,26425.6,26289.8,25992.5,-320.4,-456.2,-753.5,False,False
Ireland,1810,1806.9,1808.8,1793.3,-3.1,-1.2,-16.7,True,False
Israel,1682,1510.4,1544.8,1519.8,-171.6,-137.2,-162.2,True,True
Italy,35968,35887.1,35957.2,35844.4,-80.9,-10.8,-123.6,True,False
Japan,1594,1619.4,1619.2,1636.8,25.4,25.2,42.8,True,False
Kuwait,620,628.6,628.2,608.9,8.6,8.2,-11.1,True,False
Latvia,38,37.9,37.7,35.8,-0.1,-0.3,-2.2,False,False
Lithuania,94,87.0,88.8,84.6,-7.0,-5.2,-9.4,True,False
Luxembourg,125,124.0,127.3,124.0,-1.0,2.3,-1.0,False,False
Malaysia,137,133.7,133.1,130.1,-3.3,-3.9,-6.9,False,False
Malta,38,29.3,27.2,19.4,-8.7,-10.8,-18.6,False,False
Mexico,78880,78455.3,79031.3,80799.1,-424.7,151.3,1919.1,True,False
Moldova,1353,1351.6,1327.9,1377.8,-1.4,-25.1,24.8,False,False
Morocco,2293,2298.0,2278.6,2386.0,5.0,-14.4,93.0,False,False
Netherlands,6503,6383.4,6394.9,6356.6,-119.6,-108.1,-146.4,True,False
Nigeria,1113,1127.7,1141.3,1171.9,14.7,28.3,58.9,False,False
Norway,275,270.7,271.4,262.6,-4.3,-3.6,-12.4,True,False
Pakistan,6513,6488.7,6527.9,6452.2,-24.3,14.9,-60.8,True,False
Panama,2414,2426.0,2456.2,2380.7,12.0,42.2,-33.3,False,False
Peru,32609,32934.6,32629.1,41793.8,325.6,20.1,9184.8,True,False
Philippines,5678,6122.4,5950.5,5523.1,444.4,272.5,-154.9,True,True
