,count,mean,median,std,min,25%,75%,max
Covid19Sim-Simulator,51,756.3,322.8,1209.4,2.9,104.9,774.6,6103.0
BPagano-RtDriven,51,860.8,481.3,1080.6,40.8,215.5,980.3,5323.8
JHUAPL-Bucky,51,948.8,513.4,1278.8,18.0,210.4,1039.4,5730.3
USC-SI_kJalpha,51,959.8,549.0,1213.6,5.0,182.5,1107.0,5098.0
JCB-PRM,51,1002.2,520.1,1416.0,13.9,180.7,977.1,6089.4
COVIDhub-baseline,51,1260.9,687.7,1522.8,33.9,347.6,1525.6,6382.9
Baseline,51,1290.4,646.1,1533.7,52.3,340.1,1458.5,6328.6
IowaStateLW-STEM,49,1318.1,701.0,1615.8,41.2,293.5,1595.5,6326.0
UCLA-SuEIR,51,1511.1,886.6,1669.2,39.4,478.0,1853.1,6384.9
WalmartLabsML-LogForecasting,51,1896.6,1260.0,1946.4,34.5,676.5,2342.4,7397.5
Columbia_UNC-SurvCon,51,3050.6,1292.0,4499.0,1.0,235.0,3669.5,17872.0
