,mean_rank
Karlen-pypm,5.2
JCB-PRM,5.8
CovidAnalytics-DELPHI,6.4
IowaStateLW-STEM,7.0
Covid19Sim-Simulator,7.1
JHUAPL-Bucky,7.2
Columbia_UNC-SurvCon,7.5
JHU_IDD-CovidSP,7.5
LANL-GrowthRate,8.1
COVIDhub-baseline,8.4
NotreDame-mobility,8.7
PSI-DRAFT,9.0
UCLA-SuEIR,9.2
USACE-ERDC_SEIR,9.3
WalmartLabsML-LogForecasting,13.6
