,mean_rank
IHME-CurveFit,5.8
JHUAPL-Bucky,6.1
CovidAnalytics-DELPHI,6.4
IowaStateLW-STEM,6.6
JHU_IDD-CovidSP,6.7
JCB-PRM,6.7
Covid19Sim-Simulator,6.8
LANL-GrowthRate,7.0
UCLA-SuEIR,7.1
COVIDhub-baseline,7.6
USACE-ERDC_SEIR,9.5
PSI-DRAFT,9.9
NotreDame-mobility,10.0
Columbia_UNC-SurvCon,11.0
WalmartLabsML-LogForecasting,12.9
