,actual_deaths,Baseline,Covid19Sim-Simulator,IHME-CurveFit,IowaStateLW-STEM,STH-3PU,error-Baseline,error-Covid19Sim-Simulator,error-IHME-CurveFit,error-IowaStateLW-STEM,error-STH-3PU,beat_baseline-Covid19Sim-Simulator,beat_baseline-IHME-CurveFit,beat_baseline-IowaStateLW-STEM,beat_baseline-STH-3PU
Maine,358,206.4,173.6,183.5,223.0,,-151.6,-184.4,-174.5,-135.0,,False,False,True,
Maryland,5967,4671.6,4283.7,7594.6,4066.0,,-1295.4,-1683.3,1627.6,-1901.0,,False,False,False,
Massachusetts,12502,10486.1,9066.9,13495.4,10897.0,,-2015.9,-3435.1,993.4,-1605.0,,False,True,True,
Michigan,13306,7922.4,7744.8,12623.8,7930.0,,-5383.6,-5561.2,-682.2,-5376.0,,False,True,True,
Minnesota,5436,2963.3,2857.6,5656.4,2561.0,,-2472.7,-2578.4,220.4,-2875.0,,False,True,False,
Mississippi,4840,5181.7,2726.8,3897.0,5032.0,,341.7,-2113.2,-943.0,192.0,,False,False,True,
Missouri,5717,2773.0,2899.7,5346.0,2262.0,,-2944.0,-2817.3,-371.0,-3455.0,,True,True,False,
Montana,971,240.9,444.8,302.5,301.0,,-730.1,-526.2,-668.5,-670.0,,True,True,True,
Nebraska,1669,698.6,715.3,1726.2,642.0,,-970.4,-953.7,57.2,-1027.0,,True,True,False,
Nevada,3148,3554.1,1748.0,3859.3,2770.0,,406.1,-1400.0,711.3,-378.0,,False,False,True,
New Hampshire,769,542.1,433.8,475.1,532.0,,-226.9,-335.2,-293.9,-237.0,,False,False,False,
New Jersey,19187,16587.1,16229.5,16613.5,16413.0,,-2599.9,-2957.5,-2573.5,-2774.0,,False,True,False,
New Mexico,2534,1329.6,816.3,2185.5,1235.0,,-1204.4,-1717.7,-348.5,-1299.0,,False,True,False,
New York,38273,33693.9,33306.1,32792.3,33451.0,,-4611.1,-4998.9,-5512.7,-4854.0,,False,False,False,
North Carolina,6892,6000.7,4436.3,11908.4,4913.0,,-891.3,-2455.7,5016.4,-1979.0,,False,False,False,
North Dakota,1310,343.4,559.8,572.9,307.0,,-966.6,-750.2,-737.1,-1003.0,,True,True,False,
Ohio,9017,6844.3,4850.3,9211.8,6470.0,,-2172.7,-4166.7,194.8,-2547.0,,False,True,False,
Oklahoma,2527,1951.7,1402.9,3472.3,1457.0,,-575.3,-1124.1,945.3,-1070.0,,False,False,False,
Oregon,1492,963.9,746.2,3780.0,744.0,,-528.1,-745.8,2288.0,-748.0,,False,False,False,
Pennsylvania,16179,9518.1,8312.4,17359.7,8500.0,,-6660.9,-7866.6,1180.7,-7679.0,,False,True,False,
Rhode Island,1777,1199.7,1109.2,1522.1,1301.0,,-569.3,-659.8,-246.9,-468.0,,False,True,True,
South Carolina,5385,6935.4,2729.2,6253.7,4126.0,,1550.4,-2655.8,868.7,-1259.0,,False,True,True,
South Dakota,1501,311.9,580.2,433.5,353.0,,-1189.1,-920.8,-1067.5,-1148.0,,True,True,True,
Tennessee,6970,5357.3,2558.4,6905.9,3862.0,,-1612.7,-4411.6,-64.1,-3108.0,,False,True,False,
Texas,28338,36269.9,17515.9,34708.5,36329.0,23803.0,8081.9,-10672.1,6520.5,8141.0,-4385.0,False,True,False,True
Utah,1294,799.9,780.9,2037.8,898.0,,-494.1,-513.1,743.8,-396.0,,False,False,True,
Vermont,139,58.0,66.2,63.8,60.0,,-81.0,-72.8,-75.2,-79.0,,True,True,True,
Virginia,5117,4088.7,3408.7,3900.0,3018.0,,-1028.3,-1708.3,-1217.0,-2099.0,,False,False,False,
Washington,3461,3409.3,2981.3,7670.9,2600.0,,-65.7,-493.7,4195.9,-875.0,,False,False,False,
West Virginia,1373,537.3,247.7,869.6,388.0,,-835.7,-1125.3,-503.4,-985.0,,False,True,False,
Wisconsin,5256,1873.0,2442.9,3188.4,1714.0,,-3329.0,-2759.1,-2013.6,-3488.0,,True,True,False,
Wyoming,438,169.0,75.9,34.0,47.0,,-269.0,-362.1,-404.0,-391.0,,False,False,False,
US,350186,304087.7,213296.8,389772.7,264742.0,273637.0,-45930.3,-136721.2,39754.7,-85276.0,-76381.0,False,True,False,False
