,count,mean,median,std,min,25%,75%,max
Google_Harvard-CPF,51,57.3,33.2,75.5,2.4,10.6,79.6,452.3
COVIDhub-ensemble,51,59.1,31.0,94.0,0.0,4.5,70.0,474.0
MIT_CritData-GBCF,51,59.1,35.0,79.8,0.0,10.0,74.0,388.0
MOBS-GLEAM_COVID,50,60.8,30.8,81.5,1.2,10.1,75.7,418.9
Caltech-CS156,51,61.3,30.8,86.9,0.3,8.5,81.0,448.6
Karlen-pypm,51,63.0,41.4,79.4,0.1,8.7,73.5,417.1
JCB-PRM,51,65.4,40.4,83.6,0.7,10.0,79.0,391.4
USC-SI_kJalpha,51,68.0,34.0,86.7,0.0,11.5,94.0,490.0
Microsoft-DeepSTIA,50,68.1,28.5,121.6,1.0,4.9,78.6,758.7
GT-DeepCOVID,50,69.7,38.8,102.4,0.1,15.0,87.0,575.3
UCSD_NEU-DeepGLEAM,50,73.4,51.2,80.6,0.4,27.0,95.3,443.4
OliverWyman-Navigator,51,74.4,34.0,121.4,0.0,11.5,104.8,629.3
CMU-TimeSeries,51,74.5,42.0,124.0,0.0,11.0,93.5,772.0
Columbia_UNC-SurvCon,51,74.8,32.0,98.3,1.0,8.5,115.5,443.0
JHU_CSSE-DECOM,51,78.2,36.0,135.3,1.0,16.0,90.5,880.0
COVIDhub-baseline,51,80.2,38.0,123.6,0.0,12.0,99.0,690.0
CEID-Walk,51,80.9,37.1,119.0,0.8,12.2,103.5,642.9
UMass-MechBayes,51,80.9,35.0,112.9,0.0,7.0,110.0,514.0
BPagano-RtDriven,51,81.8,47.9,102.9,0.2,16.2,102.4,517.4
UMich-RidgeTfReg,50,82.9,30.2,108.8,0.7,12.0,123.9,483.6
LNQ-ens1,51,86.8,40.5,111.1,2.6,20.3,103.4,511.9
CU-select,51,89.8,39.0,132.3,0.0,18.0,114.0,683.0
SteveMcConnell-CovidComplete,51,90.0,57.0,108.7,1.0,14.5,127.5,583.0
UCSB-ACTS,51,91.8,42.8,111.3,0.1,10.2,145.9,460.0
Baseline,51,93.4,41.4,150.4,1.3,17.1,88.4,884.6
Geneva-DetGrowth,51,96.0,68.5,116.1,2.9,15.7,137.7,613.0
PSI-DRAFT,51,96.1,48.0,132.5,0.0,12.2,119.0,624.0
AIpert-pwllnod,51,98.5,36.2,186.3,0.3,15.1,119.9,1198.5
DDS-NBDS,51,99.4,44.6,130.9,0.4,19.7,138.2,758.8
CovidAnalytics-DELPHI,51,100.2,46.0,119.7,0.0,20.5,137.0,485.0
UCLA-SuEIR,51,100.7,53.3,145.6,0.9,25.0,117.8,815.5
JHU_IDD-CovidSP,51,104.9,64.8,136.1,0.7,24.8,123.9,809.6
IowaStateLW-STEM,49,124.7,77.0,130.4,6.5,40.5,173.5,540.0
RobertWalraven-ESG,51,126.5,57.1,174.2,0.4,18.0,170.4,932.2
epiforecasts-ensemble1,51,127.5,28.4,190.5,0.2,9.0,166.8,897.5
UA-EpiCovDA,51,130.3,52.0,179.6,1.0,24.5,165.0,837.0
Covid19Sim-Simulator,51,145.8,94.8,195.1,1.6,29.4,181.8,1001.8
IHME-CurveFit,51,157.1,91.3,187.0,0.2,43.9,165.1,767.2
LANL-GrowthRate,51,159.5,51.0,255.9,3.0,15.5,217.0,1313.5
JHUAPL-Bucky,51,199.7,71.8,253.8,1.3,26.3,274.4,1017.0
TTU-squider,51,392.6,186.7,585.2,0.2,54.5,533.7,3347.4
